location,text,hashtags,tweetcreatedts
"Los Angeles, CA",JUST IN: Trump orders aides to halt talks on COVID-19 relief https://t.co/6RgvihF3VG https://t.co/Y8pkwb2T8b,[],2020-10-06 19:39:32
"Los Angeles, CA","Wow, go over to Amanda Kloots’ Instagram and watch her story. Her reaction to @realDonaldTrump’s “don’t let it dominate your life” comment are heartbreaking. 

Kloots (@amandakloots) lost her husband Nick Cordero to covid-19 after 95 days in the hospital. https://t.co/nCC08IrExQ",[],2020-10-06 19:39:31
"San Francisco, CA","@realDonaldTrump self proclaimed history expert knows President Woodrow Wilson publicly tried to pretend 1918-1919 #influenza #pandemic (which killed 675,000 Americans) was not happening even after he himself got sick (which he &amp; his doctor tried to conceal) #Déjàvu","[{'text': 'influenza', 'indices': [115, 125]}, {'text': 'pandemic', 'indices': [126, 135]}, {'text': 'Déjàvu', 'indices': [263, 270]}]",2020-10-06 19:39:31
"Chicago, IL",President Trump said that he has instructed aides to stop negotiating on another round of COVID-19 relief until after the election. https://t.co/I8HYegnAPS,[],2020-10-06 19:39:30
"New York, NY","Scott Cohen lost his father to COVID-19 and nearly died from it himself — on Tuesday, he met the woman whose donation may have saved him. https://t.co/AV7XPrT8wk",[],2020-10-06 19:39:27
Los Angeles,"The impeached President, with the blood of 200k+ Americans on his hands, who just spent the weekend receiving the finest government-provided healthcare while paying no taxes, is holding COVID-19 relief hostage until after the election and thinks others deserve to suffer and die. https://t.co/0heQd0EYFt",[],2020-10-06 19:39:27
Los Angeles,"With just over 1 million with/from COVID-19 deaths registered worldwide, that drops WHO’s COVID-19 infection fatality rate (IFR) to just 0.13%, which is significantly lower than WHO literature assessed 2 months ago. In Aug, WHO estimated 0.5-1%. They had original IFR at 0.5-1.5%",[],2020-10-06 19:39:26
"7700 ft CO , from Chicago area","Trump military valet tests positive for Covid-19.

A military valet who comes in contact with Trump tested positive for Covid-19 over the weekend.

https://t.co/uMSfleJH8z",[],2020-10-06 19:39:26
Chicago,"New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:39:25
"New York, NY","2/Let's please remind @POTUS @realDonaldTrump how the #COVID19 #pandemic stands today:
- 35,622,409 officially reported cases globally
- 1,046,153 deaths globally
- 7,477,936 US cases
- 210,487 US deaths
These numbers belie Trump's insistence that ""hardly anybody"" get's COVID-19 https://t.co/MiVH7D1d7M","[{'text': 'COVID19', 'indices': [54, 62]}, {'text': 'pandemic', 'indices': [63, 72]}]",2020-10-06 19:39:22
"Los Angeles, CA","Sending love to all the parents who didn’t give up and got their kids to consistently wear masks, even though it was initially like wrangling a small feral kitten. #pandemic","[{'text': 'pandemic', 'indices': [164, 173]}]",2020-10-06 19:39:22
"Miami, Florida","BREAKING [yes more]: Trump tells @GOP to stop negotiating a Covid-19 relief package for the American people until after his election.

Is THIS when the @GOP says enough? #stimulus https://t.co/d1zghiHUAF","[{'text': 'stimulus', 'indices': [170, 179]}]",2020-10-06 19:39:20
New York City,And Trump just pulled the plug on COVID-19 relief. https://t.co/TSrAYmmR9v,[],2020-10-06 19:39:20
"Los Angeles, CA",Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee https://t.co/sRBRRKy9ky https://t.co/c8Le58UhjW,[],2020-10-06 19:39:15
MiaMi FL - USA ✌️,"Facebook has removed a post from President Donald Trump that appeared to downplay the severity of COVID-19 by comparing it to the seasonal flu. 

Twitter, meanwhile, slapped a label calling the same post ""misleading.""

https://t.co/SCseX1oNk1",[],2020-10-06 19:39:14
"New York, NY","Hey, @DuckDuckGo I usually love your search engine, but when you search for ""how many americans have died of covid19"" the top 4 results deny Covid deaths. (Doing the same search with a hyphen in covid-19 is fine.) Please fix! https://t.co/ovn6t4F3yN",[],2020-10-06 19:39:13
"West Los Angeles, Los Angeles",BREAKING: Trump said he has instructed aides to stop negotiating on another round of COVID-19 relief until after the Nov. 3 election https://t.co/fXmrL9bCUs,[],2020-10-06 19:39:13
San Francisco,"New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:39:05
"New York, NY","AP source: Raiders fined $50,000 for COVID-19 violation https://t.co/xa3naJpixj",[],2020-10-06 19:39:04
"Los Angeles, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:39:02
Miami,"The COVID-19 testing is ramping up again, which means either it is spreading or people have caught the flu and are concerned. Please wear a mask and wash your hands properly and often. https://t.co/dtAb4WAqrJ",[],2020-10-06 19:39:02
"Chicago, IL","Today:

Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee https://t.co/l4JlGHgAcL https://t.co/bcMJ9hCsjh",[],2020-10-06 19:38:59
"New York, NY (all welcome)",This is what they have always wanted - destroy everything to get the court. Goodbye economy https://t.co/NePnnmBzou,[],2020-10-06 19:38:58
San Francisco,"Oregon's OSHA has issued revised standards regarding COVID-19 that apply to all Oregon employers. Our employment team highlights the key new requirements, including a face covering mandate and sanitation regulations. #COVID19 #employment https://t.co/DfogeQTaA0",[],2020-10-06 19:38:55
"Chicago, IL","3 out of 4 Americans want COVID-19 relief NOW. 

Donald Trump would rather Americans get sick and go broke while he steals a Supreme Court seat to take away millions of people's health care. https://t.co/In4T1Bhbuk",[],2020-10-06 19:38:54
"Los Angeles, CA","The impeached President, with the blood of 200k+ Americans on his hands, who just spent the weekend receiving the finest government-provided healthcare while paying no taxes, is holding COVID-19 relief hostage until after the election and thinks others deserve to suffer and die. https://t.co/0heQd0EYFt",[],2020-10-06 19:38:54
"Chicago, IL","Camps of Dependence is a short documentary looking at disability, capitalism, the COVID-19 pandemic and care. It demonstrates that disability is a form of class oppression and argues that the British government is carrying out a eugenics programme. https://t.co/pwtVnxi27p",[],2020-10-06 19:38:51
San Francisco,"in the last 15 minutes Trump not only stopped stimulus talks but also dropped his objections to stricter guidelines for a #covid-19 vaccine

did he just give up hope of reelection ?",[],2020-10-06 19:38:48
Los Angeles • Tongva territory,"202,040+ Americans have lost their lives to COVID-19. These are their names.

https://t.co/sUADD0ENSw https://t.co/lVYnA3Jbj9",[],2020-10-06 19:38:46
New York City,Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee https://t.co/DUtNXZG7D0,[],2020-10-06 19:38:45
"Los Angeles, CA","Not for nothing, but have you ever heard Trump express a second of concern or compassion for his wife. 

Who also has Covid-19!",[],2020-10-06 19:38:44
"Los Angeles, CA","""Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee""
https://t.co/d4gr11WkET",[],2020-10-06 19:38:42
Chicago,"""Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee""
https://t.co/d4gr11WkET",[],2020-10-06 19:38:42
"Chicago, Illinois","""Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee""
https://t.co/d4gr11WkET",[],2020-10-06 19:38:41
"Chicago, IL","It took 6+ months for the media to convince the world that COVID-19 is the Bubonic Plague.

It took President Trump, someone who meets virtually every high risk criteria, 3 days to kick it to the curb.

COVID is a serious and contagious virus, but don't live your life in fear!",[],2020-10-06 19:38:40
"New York, USA","“We’ve got a Covid hotspot at 1600 Pennsylvania Avenue,” @DavidJollyFL says, discussing a number of people in President Trump’s orbit testing positive for Covid-19.
https://t.co/fUlS80g78g",[],2020-10-06 19:38:40
"New York, USA","After Facebook and Twitter deleted his posts containing factual inaccuracies about the risks of Covid-19, Trump called for the repeal of Section 230, the law that protects internet free speech. https://t.co/czSilIgLUe",[],2020-10-06 19:38:39
"San Francisco, CA","Check out this article from USA TODAY:

Facebook pulls Trump post comparing COVID-19 to flu; Twitter adds warning

https://t.co/M6wwruCmcq",[],2020-10-06 19:38:38
"Northridge, Los Angeles","What Americans have seen in the last seven days is an out of control bully who mocked masks, downplayed COVID-19, held a super spreader event turning the White House into a hot zone, contracted the virus himself and held two destructive photo ops. That’s how a bottom falls out.",[],2020-10-06 19:38:34
New York via New Orleans,"New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:38:33
Los Angeles,Some people just can't get enough of their #iphone during the #pandemic #PandemicLife #COVIDIOTS   Way about you?   #residential #realestatelife #thehelpfulagent #realestate #houseexpert #home #reno #homereno #listreports #realestateagent #investment @rolliwrites https://t.co/4IDNIc6YEz,"[{'text': 'iphone', 'indices': [43, 50]}, {'text': 'pandemic', 'indices': [62, 71]}, {'text': 'PandemicLife', 'indices': [72, 85]}, {'text': 'COVIDIOTS', 'indices': [86, 96]}, {'text': 'residential', 'indices': [116, 128]}, {'text': 'realestatelife', 'indices': [129, 144]}, {'text': 'thehelpfulagent', 'indices': [145, 161]}, {'text': 'realestate', 'indices': [162, 173]}, {'text': 'houseexpert', 'indices': [174, 186]}, {'text': 'home', 'indices': [187, 192]}, {'text': 'reno', 'indices': [193, 198]}, {'text': 'homereno', 'indices': [199, 208]}, {'text': 'listreports', 'indices': [209, 221]}, {'text': 'realestateagent', 'indices': [222, 238]}, {'text': 'investment', 'indices': [239, 250]}]",2020-10-06 19:38:33
"San Francisco, CA","New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:38:33
"Miami, FL","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:38:33
Chicago,"Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:57:09
Miami / Fort Lauderdale,White House COVID-19 outbreak numbers... https://t.co/8O2IkTk8jP,[],2020-10-06 19:57:09
"Mount Washington, Los Angeles","Unending evidence of lack of empathy. Once again, stock prices do not indicate the health of our nation. Most Americans are hurting and need this passed.

https://t.co/mb5fzpEoJH",[],2020-10-06 19:57:09
"Chicago, IL","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:57:08
"Los Angeles, CA","""Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee""
https://t.co/d4gr11WkET",[],2020-10-06 19:57:08
"Brooklyn, New York","New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:57:06
"Chicago, IL","As a result of COVID-19, unemployment in #Jordan has skyrocketed. The government's solution? Mandatory military service for 25-29 year old males.  

https://t.co/Ww9fEWfSXF","[{'text': 'Jordan', 'indices': [41, 48]}]",2020-10-06 19:57:06
New York City,"Grateful to the talented team at Walter Reed Medical Center for the incredible care that they provided for my father! 

To doctors, nurses, and frontline workers everywhere the nation owes you an enormous debt of gratitude for the care you have taken of all impacted by COVID-19.",[],2020-10-06 19:57:05
"Los Angeles, CA","@MartinKulldorff @IngrahamAngle This is a short story about fighting #cancer during #NYC's #lockdown. It's adapted from my book, which one review called ""the real LOVE STORY."" - ""In a cruel irony, the societal effect of the virus had allowed him and others to contribute to her death."" https://t.co/1sqJA0XIC4","[{'text': 'cancer', 'indices': [86, 93]}, {'text': 'NYC', 'indices': [101, 105]}, {'text': 'lockdown', 'indices': [108, 117]}]",2020-10-06 19:57:03
"New York, New York",Joint Chiefs Chiefs of Staff all test negative for Covid-19: Pentagon,[],2020-10-06 19:57:01
"Bronx, New York","Even after 7.7M cases
Even after 210,000 dead
Even after spending 3 days in the hospital himself

Pres. Trump is STILL downplaying COVID-19 https://t.co/86yr7BKGuA",[],2020-10-06 19:57:01
Miami,"He listened to Trump and didn't wear a mask. He died just before the president announced his COVID-19 diagnosis.

""We found out that Trump tested positive the day before my grandfather was cremated. It brought some anger into our hearts.""
https://t.co/JFkdDdze6f",[],2020-10-06 19:57:00
"New York, USA","Here are three claims @NYGovCuomo  made Monday without data to support them, including calling WNY a “hotspot.” We’ve asked his office multiple times for a response and have yet to get answers. https://t.co/ASqPCzdVla",[],2020-10-06 19:57:00
"Los Angeles, CA","New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:57:00
Chicago,"New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:56:59
"Los Angeles, CA","The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!",[],2020-10-06 19:56:57
"San Francisco, CA","123 front-line workers at the U.S. Capitol now tested positive or presumed positive for COVID-19. 

Trump and the GOP have recklessly endangered so many lives here in DC, and continue to do so:
https://t.co/5SOmby7HnT",[],2020-10-06 19:56:57
"New York City & Weehawken, NJ.","Mitch McConnell is rushing to confirm a SCOTUS nominee in under 40 days.

The Senate has gone 120+ days w/o passing COVID-19 relief.

There are 7.5 million cases in the US.

People are suffering while they play political games.

No confirmation until inauguration.

#OurCourt",[],2020-10-06 19:56:54
"Los Angeles, CA",".@realDonaldTrump apparently HATES Americans. 

https://t.co/ufhfmf7nzS",[],2020-10-06 19:56:51
New York,"New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:56:49
Los Angeles,"Trump orders aides to halt talks on COVID-19 relief https://t.co/WlR4jA3jsK 
#VoteHimOut 
#VoteBlueToEndThisNightmare#
#BenitoTrumpolini","[{'text': 'VoteHimOut', 'indices': [77, 88]}, {'text': 'BenitoTrumpolini', 'indices': [119, 136]}]",2020-10-06 19:56:48
"Los Angeles, CA","After Facebook and Twitter deleted his posts containing factual inaccuracies about the risks of Covid-19, Trump called for the repeal of Section 230, the law that protects internet free speech. https://t.co/czSilIgLUe",[],2020-10-06 19:56:48
"south central, Los Angeles",#BREAKING Trump halts COVID-19 relief talks until after 2020 election https://t.co/QLKBcMvAXb,"[{'text': 'BREAKING', 'indices': [10, 19]}]",2020-10-06 19:56:47
"New York, USA","New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:56:45
"New York, NY",My God. @RonJohnsonWI purposely exposed his own donors to a deadly virus to collect their checks. Media needs to be relentless on Trump's covid diagnosis date. Public deserves to know if he knew on Tues &amp; is the source of the WH outbreak. https://t.co/KAttgmFEIK,[],2020-10-06 19:56:45
"San Francisco, CA","In order to come together, we must #RespectEachOther America.  Let’s wear masks to protect our fellow Americans from COVID-19.  It’s the Golden Rule! Which candidates on the ballot respect us? Our goals, our families, our struggles?  #BlueWave2020 https://t.co/Fb0j9JzfG9","[{'text': 'RespectEachOther', 'indices': [54, 71]}]",2020-10-06 19:56:44
Western New York,NEW: Dow Jones drops following Pres. Trump's tweets announcing halt in COVID-19 relief talks until after election. https://t.co/p2EfzGsVE4 https://t.co/cOSfTxlYC9,[],2020-10-06 19:56:41
"Los Angeles, CA","Spouses of US citizens are exempt from PP 10014 (see Sec. 2(b)(iv) below). Your barrier to entry is something else that is not the main focus of the RF lawsuit. 
https://t.co/WpmTMlTbiU 2/2",[],2020-10-06 19:56:41
"New York, NY","Joe Biden in June:

120 million Americans have died from COVID-19

Joe Biden in September:

200 million Americans have died from COVID-19

Joe Biden yesterday:

210 million Americans have died from COVID-19

Do we really want this man to have control over the nuclear button?",[],2020-10-06 19:56:41
"New York City / Tampa, Florida","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:56:39
"Los Angeles, CA","""Where the 2020 Election Is a Referendum on Public Transit -

Through ballot measures this November, some U.S. voters will decide if they’re willing to pay more taxes for public transportation after Covid-19.""

https://t.co/7nHzbzQABQ",[],2020-10-06 19:56:39
"Los Angeles, CA","@JesseBWatters @realDonaldTrump This is a short story about fighting #cancer during #NYC's #lockdown. It's adapted from my book, which one review called ""the real LOVE STORY."" - ""In a cruel irony, the societal effect of the virus had allowed him and others to contribute to her death."" https://t.co/1sqJA0XIC4","[{'text': 'cancer', 'indices': [86, 93]}, {'text': 'NYC', 'indices': [101, 105]}, {'text': 'lockdown', 'indices': [108, 117]}]",2020-10-06 19:56:38
"Chicago, IL","Covid-19’s shadow extends to the Pritzker Prize ceremony, normally held in an architecturally distinguished setting. Not this year. The award to Irish architects Yvonne Farrell and Shelley McNamara was presented via video. It’s first time that’s happened. https://t.co/hdNg83E2kJ",[],2020-10-06 19:56:38
"Queens, New York City","New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:56:30
"New York, USA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:56:29
"New York, NY",Joint Chiefs Chiefs of Staff all test negative for Covid-19: Pentagon,[],2020-10-06 19:56:28
Los Angeles,"New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:56:25
"Chicago, Illinois",American Idol Alum Casey Goode's Newborn Son Tests Positive for COVID-19:...https://t.co/AyzlhYk3dj,[],2020-10-06 19:56:21
"New York, USA","Doctors with experience treating COVID-19 patients warn that Trump could experience the worst symptoms in the next week.

“For the next few days, I’d want him 50 feet away from an ICU, not a helicopter ride,” one doctor said. https://t.co/6EEN5iNVHl",[],2020-10-06 19:56:20
Los Angeles,"""Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee""
https://t.co/d4gr11WkET",[],2020-10-06 19:56:18
New York City,#ICYMI: Dr. Ted Long explains how we're expanding and prioritizing testing in neighborhoods with increasing COVID-19 positivity rates. https://t.co/HiwrY6VRl7,"[{'text': 'ICYMI', 'indices': [0, 6]}]",2020-10-06 19:56:17
"New York, NY","This Thursday, #SitesOfConscience, @hartisland &amp; @vow_media, will join our webinar: ""Mourning at a Distance: Grief and Memorialization during COVID-19"" to share strategies &amp; examples of memorials &amp; memory initiatives that honor loss in times of crisis. https://t.co/Kt1RkVvfg4 https://t.co/P7ciCLrkTW","[{'text': 'SitesOfConscience', 'indices': [15, 33]}]",2020-10-06 19:56:15
"Los Angeles, CA",Who do you blame for the Covid-19 deaths?,[],2020-10-06 19:56:15
"San Francisco, California","From Dolores Park to GGP, there are exciting volunteer opportunities citywide, all with established safety protocols to prevent the spread of COVID-19. Sign up solo or invite your household for a morning of mulching, habitat restoration, planting &amp; more: https://t.co/xXKpSIeeBO https://t.co/fYdJcdJ9iG",[],2020-10-06 19:56:15
"Los Angeles, CA","New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:56:13
"New York, USA","After Facebook and Twitter deleted his posts containing factual inaccuracies about the risks of Covid-19, Trump called for the repeal of Section 230, the law that protects internet free speech. https://t.co/czSilIgLUe",[],2020-10-06 19:56:13
"Miami, FL",I like presidents who don’t get Covid-19.,[],2020-10-06 19:56:12
"Los Angeles, USofA",#BREAKING Trump halts COVID-19 relief talks until after 2020 election https://t.co/QLKBcMvAXb,"[{'text': 'BREAKING', 'indices': [10, 19]}]",2020-10-06 19:56:10
"San Pedro, Los Angeles","New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:56:10
"Chicago,Illinois","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:56:10
"San Francisco, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:56:10
New York City,"A humbling Herman Cain/coronavirus timeline:

6/24: Attends Trump rally, maskless
7/2: Tests positive for Covid-19
7/10: Says he’s improving
7/15: Says his doctors seem happy
7/27: Says he’s really getting better
7/30: Dies",[],2020-10-06 19:56:07
"Chicago, IL","New: There are now 123 front-line workers in the Capitol complex who have have tested positive—or are presumed positive—for COVID-19, according to House Admin GOP Spokesperson Ashley Phelps.

Story coming.",[],2020-10-06 19:56:07
"New York, NY","#COVID19 has spurred #Technology adoption in #Healthcare, but can it sustain this momentum?

#ArtificialIntelligence - #AI
#CognitiveComputing
#MachineLearning
#DeepLearning

🖥️https://t.co/WG2yfaDg7s

@Accenture @IntelHealth @HealthLeaders

@HubBucket @HubMedX @ProsumerSoft https://t.co/BrX9l6bpYV","[{'text': 'COVID19', 'indices': [15, 23]}, {'text': 'Technology', 'indices': [36, 47]}, {'text': 'Healthcare', 'indices': [60, 71]}, {'text': 'ArtificialIntelligence', 'indices': [108, 131]}, {'text': 'AI', 'indices': [134, 137]}]",2020-10-06 19:56:07
"Los Angeles, CA",White House Acquiesces To FDA's COVID-19 Vaccine Emergency-Approval Guidelines https://t.co/3QI1OrAP7C,[],2020-10-06 19:56:07
"New York, Philadelphia","NEW: Facebook and Instagram have completely removed President Trump's post falsely claiming that COVID-19 is less deadly than the flu, citing that ""the misinformation could contribute to imminent physical harm.""",[],2020-10-06 19:56:05
New York,"Experts urge FDA to adopt stricter safety standards for Covid-19 vaccines, ⁦@pharmalot⁩ writes. https://t.co/KHfN4Ge7XM",[],2020-10-06 19:56:04
"San Francisco, CA","1. Yesterday, Breitbart published a completely false article to suggest that masks are ineffective

Facebook has a policy against COVID-19 misinfo that could create imminent harm

Breitbart's article is dangerous

But Facebook is giving them a pass

Again

https://t.co/cuMkbNsO8Z",[],2020-10-06 19:56:03
"New York, USA",Joint Chiefs Chiefs of Staff all test negative for Covid-19: Pentagon,[],2020-10-06 19:56:00
"Los Angeles, CA",My God. @RonJohnsonWI purposely exposed his own donors to a deadly virus to collect their checks. Media needs to be relentless on Trump's covid diagnosis date. Public deserves to know if he knew on Tues &amp; is the source of the WH outbreak. https://t.co/KAttgmFEIK,[],2020-10-06 19:56:00
Chicago,"Mayor Lori Lightfoot says she has to be careful while choosing her words when responding to President Donald Trump's statement urging people ""not to fear COVID-19.""

The president presided over a ""super spreader event,"" she says.

His behavior is unfortunate, she says.",[],2020-10-06 19:56:00
"Los Angeles, CA","Covid-19 is much deadlier than the flu.

Saying otherwise shows an inability to function in reality &amp; it is downright criminal.",[],2020-10-06 19:55:58
New York,"Influenza Vaccination to Reduce Cardiovascular Morbidity and Mortality in Patients With COVID-19. 

There are currently 3 large ongoing CVOTs examining the cardioprotective effects with influenza vaccine https://t.co/vSlapSR8yV @JACCJournals @athenapoppas @CMichaelGibson @Hragy https://t.co/pHrx51Bhmj",[],2020-10-06 19:55:57
West Chicago,"Out of 70,000+ positive reported COVID-19 cases on Universities:

3 hospitalizations 
0 deaths https://t.co/yIbIfI69uJ",[],2020-10-06 19:55:52
Miami Beach,"To help Donald Trump get the full COVID-19 experience, let’s make sure he loses his job and is evicted from his home next month.",[],2020-10-06 19:55:51
"Los Angeles, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:55:51
"Chicago, IL",Members of the Pentagon's Joint Chiefs of Staff are quarantining at home after a top Coast Guard officer who was at meetings at the Pentagon tested positive for the coronavirus. https://t.co/m20zKgeEaI,[],2020-10-06 19:55:50
"Los Angeles, CA","@PeteHegseth @DonaldJTrumpJr This is a short story about fighting #cancer during #NYC's #lockdown. It's adapted from my book, which one review called ""the real LOVE STORY."" - ""In a cruel irony, the societal effect of the virus had allowed him and others to contribute to her death."" https://t.co/1sqJA0XIC4","[{'text': 'cancer', 'indices': [83, 90]}, {'text': 'NYC', 'indices': [98, 102]}, {'text': 'lockdown', 'indices': [105, 114]}]",2020-10-06 19:55:50
"Los Angeles, CA",NYT reports FDA proposed stricter guidelines for COVID-19 vaccine @PeterHotez @MSNBC  https://t.co/QtSmwf9y2l,[],2020-10-06 19:55:48
"New York, USA","What #TrumpHasCovid fiasco says to the nation and the world on #HIV pandemic?

“If you have it, don’t be dominated by it. It is not that bad at all. Go out, have fun, hook up, have orgies, wear no condom.”

#COVIDIOT #pandemic #ScienceMatters https://t.co/D46Ftw7kUD","[{'text': 'TrumpHasCovid', 'indices': [5, 19]}, {'text': 'HIV', 'indices': [63, 67]}, {'text': 'COVIDIOT', 'indices': [207, 216]}, {'text': 'pandemic', 'indices': [217, 226]}, {'text': 'ScienceMatters', 'indices': [227, 242]}]",2020-10-06 19:55:44
Miami Beach,Poll: 74 percent of voters want Senate to take on COVID-19 relief before SCOTUS nominee. https://t.co/VrBRGVslZY,[],2020-10-06 19:55:44
"New York, NY","🚨New @Eurodad report alert🚨 - Arrested development:
IMF and austerity post Covid-19. We review 80 IMF lending arrangements approved since March. Main findings in a ""short"" 🧵 
TL/DR - IMF has learned nothing and forgotten nothing 
https://t.co/TFQu3zUN5X #endausterity",[],2020-10-06 19:55:44
"Peoples Republic New York, USA",The Attorney General again tested negative for COVID-19 today. He has taken five tests since Friday morning and all have returned negative.,[],2020-10-06 19:55:43
"Los Angeles, CA","Trump poised to record video message today, officials say https://t.co/oBrPqeLK6T https://t.co/A6JnFOuHMX",[],2020-10-06 19:55:43
"Los Angeles, CA",BREAKING: White House reportedly agrees with FDA guidelines that would make a Covid-19 vaccine approval unlikely before the election. #CheddarLive https://t.co/psji4Egx50,[],2020-10-06 19:55:41
Chicago,"Regarding Trump halting #stimulus talks, it is very possible  the drugs he's taking to fight COVID-19 are having an impact on his already horribly addled mind. Should be fun to see if his campaign tries to clean this disaster up like it's another ""covfefe"" moment.","[{'text': 'stimulus', 'indices': [39, 48]}]",2020-10-06 19:55:39
"New York, NY","#HealthIT | Enabling #MachineLearning - #ML workloads with #BigData in a production environment to query and analyze #COVID19 #Tweets to understand Social #Sentiment towards the #COVID19 #Coronavirus #Pandemic

🖥️https://t.co/4ZcQFYFt6n | @InfoQ

@HubBucket @HubSTAT @ProsumerSoft https://t.co/8PgmpjjE1Q","[{'text': 'HealthIT', 'indices': [15, 24]}, {'text': 'MachineLearning', 'indices': [36, 52]}, {'text': 'ML', 'indices': [55, 58]}, {'text': 'BigData', 'indices': [74, 82]}]",2020-10-06 19:55:39
