location,text,hashtags,tweetcreatedts
"New York, NY","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 19:54:34
"New York, N.Y.",How Many Republican Senators Have COVID-19? They Won’t Say. https://t.co/BpTkGS3447,[],2020-10-11 19:54:29
San Francisco Bay Area,Covid-19 has taught scientists that the speed of a pandemic response matters a lot. “Acting late is a disaster.” https://t.co/Ac5F6RYoKB,[],2020-10-11 19:54:28
Los Angeles & NYC,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 19:54:28
"New York, USA",Dr. Conley STILL refuses to say whether Trump has tested negative for Covid-19. Pass it on.,[],2020-10-11 19:54:26
Los Angeles,"Instead of taking up additional COVID-19 relief legislation that our country so desperately needs, the Senate on Monday is holding Supreme Court confirmation hearings. This is entirely out of touch with what the American people are demanding.",[],2020-10-11 19:54:19
New York City /Jersey Shore,"Fact check: Alex Jones' claims about Trump's COVID-19 treatments, 'deep state' are false https://t.co/QBDvftxw2b #SmartNews","[{'text': 'SmartNews', 'indices': [113, 123]}]",2020-10-11 19:54:13
"New York, USA","Twitter has labeled this as misinformation because the CDC says people who have had Covid-19 aren’t immune. 

No action taken by Facebook after 3 hours and 23,000 shares. https://t.co/9DsxOlVDPZ",[],2020-10-11 19:54:12
"New York, USA","Donald Trump is not 'over' COVID-19, he's facing the most critical point in the disease right now https://t.co/VJureNYRle",[],2020-10-11 19:54:10
"San Francisco, CA","Press, don’t play false equalizer. Don’t treat the question of court unpacking, as I like to call it, the same as veiled threats about election intimidation and post-result violence, dangerous misinformation about Covid-19, and Trump’s tax crimes. Don’t Hillary this crap again.",[],2020-10-11 19:54:09
"Los Angeles, CA","Twitter has labeled this as misinformation because the CDC says people who have had Covid-19 aren’t immune. 

No action taken by Facebook after 3 hours and 23,000 shares. https://t.co/9DsxOlVDPZ",[],2020-10-11 19:54:06
Los Angeles 🏳️‍🌈,"Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 19:54:02
"Los Angeles, California",How to Get COVID-19 Testing for Free https://t.co/9iwtORuoAF,[],2020-10-11 19:54:00
"New York, NY","As a parent, I know what it’s like to worry about the health and safety of our kids. Families, help us protect our students, and the entire @NYCSchools community — sign the COVID-19 consent form. 

Visit https://t.co/guUwLpTPgs for more. https://t.co/yENa9Z5rZp",[],2020-10-11 19:53:59
"Los Angeles, CA","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 19:53:52
"San Francisco, CA","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 19:53:49
Los Angeles,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 19:53:48
"New York, USA","@sumitsinha1991 @SpokespersonCHN You should pay more attention on helping your Indian people to fight with COVID-19 in India, instead of roaring here like a dog!",[],2020-10-11 19:53:47
New York and New Jersey,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 19:53:28
New York - Chelsea,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 19:53:22
Los Angeles,"California prisons have taken drastic measures to combat the coronavirus, halting rehab treatment, religious services and educational classes. 

But authorities kept one type of operation running through much of the past six months: Prison factories.

https://t.co/ZsEceCi1Ox",[],2020-10-11 19:53:20
los angeles ~ she/her ,"While much of California shut down this spring, Robbie Hall made masks in a prison sewing factory in Chino, working 12-hour days for 60 cents/hour. 

Then COVID-19 broke out in the factory. From there, workers said the virus spread throughout the prison

https://t.co/xCtumZPz16",[],2020-10-11 19:53:17
"Los Angeles, CA","Telling my kids I survived 4 global pandemics...

Swine Flu
Ebola
Chunky white Filas
COVID-19",[],2020-10-11 19:53:15
"Chicago, IL","While the virus load often dictates the severity of COVID-19 cases, the immune system's reactions affect how long symptoms persist.

This article by @nytimes provides a timeline of innate and adaptive immune responses.
https://t.co/mhvytAZbjr",[],2020-10-11 19:53:15
"Los Angeles, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 19:53:07
"Los Angeles, CA","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 19:53:03
"Chicago, IL","So now the WHO is saying that #Coronavirus lockdowns are bad.  You don’t say?  You mean letting people starve to death isn’t the right thing to do?

Don’t let politicians run your life.  They will almost always screw you. https://t.co/Wgd8KcKmxp","[{'text': 'Coronavirus', 'indices': [30, 42]}]",2020-10-11 19:53:01
Los Angeles,Should I be jealous to not have covid-19???? This guy is nuts. https://t.co/7bYASV2X1b,[],2020-10-11 20:14:22
"Los Angeles, California","Nobody recovers from COVID-19 in 72 hours...
especially not a 74 year old man.",[],2020-10-11 20:14:22
San Francisco is My Disco,"Next, together with NIH Director Francis Collins and Larry Corey from FredHutch, they created the US Covid-19 Strategy

They wrote this paper to detail their plan

They convinced Trump to mobilize govt, pharma and academia to go all in on a vaccine

17
https://t.co/fanZ632O4Y",[],2020-10-11 20:14:20
San Francisco is My Disco,"Now, let's get to Covid-19

First issue, he used the IC model from Ferguson to convince Trump to lockdown

""The steep curve with 2.2 million deaths was not from Dr. Fauci, however, but from Neal Ferguson’s team at Imperial College""

16
https://t.co/fAInFVOWLA",[],2020-10-11 20:14:17
"New York, USA","BREAKING: One of the world's leading infectious disease experts, Dr. Fauci, wanted to speak to the American people on ABC this morning about Covid-19, but the President/White House blocked him from doing so.

Trump is blocking vital information from getting to Americans.

VOTE!",[],2020-10-11 20:14:13
"Chicago, IL","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:14:05
Greater New York Area,How Healthcare Is Embracing Digital Technology And Contact Tracing To Fight Against COVID-19. #IoT #technology #covid19 #healthcare https://t.co/Nt2sa1WhDt https://t.co/ITazPUTBQP,"[{'text': 'IoT', 'indices': [94, 98]}, {'text': 'technology', 'indices': [99, 110]}, {'text': 'covid19', 'indices': [111, 119]}, {'text': 'healthcare', 'indices': [120, 131]}]",2020-10-11 20:14:02
"New York, NY",Every member on the Senate Judiciary Committee must be tested for COVID-19 before the Supreme Court confirmation hearings start on Monday.,[],2020-10-11 20:13:53
"Los Angeles, CA","In the latest CBS News Battleground Tracker, a majority of voters in three states crucial to the 2020 election said President Trump's handling of his COVID-19 infection was irresponsible and set a bad example https://t.co/zUELHPsU0Q https://t.co/c1PbyphcBf",[],2020-10-11 20:13:52
"New York, NY","After refusing to issue a daily report yesterday for first time, Florida reported 5,570 new COVID-19 cases today and 178 new deaths",[],2020-10-11 20:13:52
"New York, NY","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 20:13:45
" S Dixie Hwy Miami, FL 33133","Following President Trump’s debate comments, Dr Anthony Fauci reaffirmed his advice that people should wear masks and clarified why CDC guidance evolved as new information about COVID-19 became clear. https://t.co/ABNVbbo0hr",[],2020-10-11 20:13:45
"Los Angeles, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:13:44
"Chicago, IL","“For one, the public needs an accounting of Barrett’s apparent willingness to expose herself, her family &amp; many well-wishers to Covid-19 at the mostly maskless Rose Garden event celebrating her nomination at which several attendees...may have contracted the disease.”",[],2020-10-11 20:13:42
"Los Angeles, CA, USA","BREAKING: One of the world's leading infectious disease experts, Dr. Fauci, wanted to speak to the American people on ABC this morning about Covid-19, but the President/White House blocked him from doing so.

Trump is blocking vital information from getting to Americans.

VOTE!",[],2020-10-11 20:13:40
"Los Angeles, CA","BREAKING: One of the world's leading infectious disease experts, Dr. Fauci, wanted to speak to the American people on ABC this morning about Covid-19, but the President/White House blocked him from doing so.

Trump is blocking vital information from getting to Americans.

VOTE!",[],2020-10-11 20:13:33
"Los Angeles, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:13:32
"Chicago, IL","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 20:13:28
"Los Angeles, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:13:27
"New York, NY","@jonkarl Thank you @jonkarl ! Truth does matters, especially about COVID-19! Lies and obfuscation of the WH &amp; administration enablers must be confronted. 2015K Americans are dead due to their partisanship &amp; utter failure &amp; to control #TrumpVirus  Among worst record in the world!",[],2020-10-11 20:13:24
London 🚓 | New York 🚕,"Facebook moderators in Dublin who make less than €30,000 are worried about the conditions they are being forced to work in amid Covid-19, @marktigheST reports. 

https://t.co/eui5Y4EnA0 https://t.co/2EJ1TvrHWK",[],2020-10-11 20:13:21
"Los Angeles, CA, USA",I don’t know how you could read this heartbreaking story about Tin Aye and her family and not be furious about what’s happening at giant meatpacking plants in our country – and the Trump administration’s total unwillingness to hold them accountable. https://t.co/bEkqsDMVfi,[],2020-10-11 20:13:21
New York • East Coast USA,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 20:13:12
"Mesa, AZ. via Chicago,IL. ","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 20:13:08
"Los Angeles, CA","The CDC predicts that by the end of October, there will be between 224,000 and 233,000 cumulative deaths from coronavirus in the United States this year. 
 https://t.co/X6Y7nffnJJ",[],2020-10-11 20:13:05
"San Francisco, CA","America’s newest wave of Covid-19 cases, explained https://t.co/G7trwfazex",[],2020-10-11 20:12:58
"Chicago, IL","U.S. hospitalizations continue climb; Even with the trump administration likely under-reporting, 11 states set records for new #RepublicansVirus  cases https://t.co/R0OzRbTtdn",[],2020-10-11 20:12:56
Upstate New York,If Lindsey Graham refuses to take a COVID-19 test or debate @harrisonjaime he cannot chair hearings for Amy Coney Barrett SCOTUS nomination,[],2020-10-11 20:12:48
"Miami, FL","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:12:47
"Chicago, IL","BREAKING: One of the world's leading infectious disease experts, Dr. Fauci, wanted to speak to the American people on ABC this morning about Covid-19, but the President/White House blocked him from doing so.

Trump is blocking vital information from getting to Americans.

VOTE!",[],2020-10-11 20:12:42
Los Angeles . New York . Skype,"If you want #consciousness and good #health in life, you have to work towards it. There are steps you can take to achieve it. There's a process which involves accessing and resolving the painful and confusing memories of your past. This resolution will give you clarity and peace.","[{'text': 'consciousness', 'indices': [30, 44]}, {'text': 'health', 'indices': [54, 61]}]",2020-10-11 20:12:33
"Miami, FL","""Dr. Fauci says his words were taken ‘out of context’ in a new Trump ad touting COVID-19 response"" https://t.co/ecl5QKobpK",[],2020-10-11 20:12:26
"Los Angeles, CA","BREAKING: One of the world's leading infectious disease experts, Dr. Fauci, wanted to speak to the American people on ABC this morning about Covid-19, but the President/White House blocked him from doing so.

Trump is blocking vital information from getting to Americans.

VOTE!",[],2020-10-11 20:12:25
"New York, NY","Donald Trump is not 'over' COVID-19, he's facing the most critical point in the disease right now https://t.co/o2T4stmDT8",[],2020-10-11 20:12:23
"New York, NY","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:12:19
"San Francisco, California","Stunning numbers: 

""Of the 1.1 million people ages 20 and over who left the workforce between August and September, over 800,000 were women."" 

Vote for a new administration that will act to prevent COVID-19 from starting an ice age for gender equality. https://t.co/wb3rzE63oa",[],2020-10-11 20:12:18
Los Angeles . New York . Skype,"Competitors in the Covid-19 vaccine race [RACE TO HARM/PROFIT MORE LIKE IT] are publishing clinical protocols in hopes of securing lucrative emergency approval, which Russia’s Sputnik V was previously attacked for seeking. This time mainstream media quiet. https://t.co/5nb0ZOfrrm",[],2020-10-11 20:12:16
new york city ,Thank you for the concern! I will begin quarantine now and get a COVID-19 test promptly!,[],2020-10-11 20:12:11
"San Francisco, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:12:08
Los Angeles . New York . Skype,"Moderna Covid-19 Vaccine Causes Side Effects in Over 50% of Patients – Antibodies Disappear in 2-3 Months, Rendering the Vaccine Pointless

It’s on the Box: Face Masks Mandated by UK Government Don’t Protect Against COVID-19

NBC Doctor Who Claimed He Had Coronavirus LIED 

#WHO",[],2020-10-11 20:12:07
"Mesa, AZ. via Chicago,IL. ","If Trump is receiving Dexamethasone, a steroid, the CDC suggest that he could be infectious for 20 days. As an ICU nurse, dealing with Covid-19, Trump should be in quarantine for at least 20 days. Why is no one talking about that? @jaketapper  @drsanjaygupta @CNN",[],2020-10-11 20:11:59
New York,"COVID-19 could cost Canadian universities millions, even billions: Statistics Canada https://t.co/QMTDzkC8mD https://t.co/jdiIE7mrFg",[],2020-10-11 20:11:55
"San Francisco, CA",@HousePlant @jeffreytumlin Don't feel bad. Our transit service planners are aware and working on adjustments. We do not have confirmation on any service changes yet. We'll be sure to let you know here &amp; on our COVID-19 webpage: https://t.co/28JOmWrJAY,[],2020-10-11 20:11:52
"Chicago, IL","North Shore School District 112 recently had three students, a staff member and a subcontractor test positive for COVID-19, but the cases didn’t lead to further spread, officials said https://t.co/EasvXeW00C",[],2020-10-11 20:11:50
"New York, USA","@HomeGoods social distancing please, limit numbers at Valley Stream store.   Please!! #COVID__19 #SocialDistancing","[{'text': 'COVID__19', 'indices': [86, 96]}, {'text': 'SocialDistancing', 'indices': [97, 114]}]",2020-10-11 20:11:50
Los Angeles,"Twitter has labeled this as misinformation because the CDC says people who have had Covid-19 aren’t immune. 

No action taken by Facebook after 3 hours and 23,000 shares. https://t.co/9DsxOlVDPZ",[],2020-10-11 20:11:50
San Francisco,"BREAKING: One of the world's leading infectious disease experts, Dr. Fauci, wanted to speak to the American people on ABC this morning about Covid-19, but the President/White House blocked him from doing so.

Trump is blocking vital information from getting to Americans.

VOTE!",[],2020-10-11 20:11:47
"Los Angeles, CA",Facebook has removed a post from President Trump in which he falsely claimed that Covid-19 is less deadly than the seasonal flu https://t.co/JZ04jBFKcX,[],2020-10-11 20:11:47
"New York, United States","Let's email our #UK #MPs #Parliament #MembersOfParliament now to #SaveOurStandards and #protect #child #health :  https://t.co/vY1TdZ3aNb 
#ChildrensLivesMatter #ChildProtection #ChildRights #ChildWelfare #ChildHealth","[{'text': 'UK', 'indices': [16, 19]}, {'text': 'MPs', 'indices': [20, 24]}, {'text': 'Parliament', 'indices': [25, 36]}, {'text': 'MembersOfParliament', 'indices': [37, 57]}, {'text': 'SaveOurStandards', 'indices': [65, 82]}, {'text': 'protect', 'indices': [87, 95]}, {'text': 'child', 'indices': [96, 102]}, {'text': 'health', 'indices': [103, 110]}, {'text': 'ChildrensLivesMatter', 'indices': [139, 160]}, {'text': 'ChildProtection', 'indices': [161, 177]}, {'text': 'ChildRights', 'indices': [178, 190]}, {'text': 'ChildWelfare', 'indices': [191, 204]}, {'text': 'ChildHealth', 'indices': [205, 217]}]",2020-10-11 20:11:46
"Mesa, AZ. via Chicago,IL. ","#Dexamethasone is an immunosuppressant. Slows the body's response to #coronavirus. Means it takes longer for the body to clear the virus. Means you can shed the virus, potentially infect others, for up to 20 days. Trump needs to isolate. - ICU RN @brikeilarcnn @ChrisCuomo @cnnbrk","[{'text': 'Dexamethasone', 'indices': [21, 35]}, {'text': 'coronavirus', 'indices': [90, 102]}]",2020-10-11 20:11:39
"San Francisco, California","Like other crises in American history, the COVID-19 pandemic requires a rethinking of our national security priorities to ensure we come back stronger.

There’s no person better prepared to build back better than @JoeBiden. https://t.co/JOFQvKfxwv",[],2020-10-11 20:11:35
"Los Angeles, CA","Twitter spokesman with flag comments ...
#SundayThoughts #ซาร่าคาซิงกินี #sundayvibes #세미콜론 #tukonews #極主夫道 #RG20 #coronavirus #COVIDー19 #NewYork #LosAngeles #Miami https://t.co/WZdgEOBZHO https://t.co/QjPgnapsQF","[{'text': 'SundayThoughts', 'indices': [41, 56]}, {'text': 'ซาร่าคาซิงกินี', 'indices': [57, 72]}, {'text': 'sundayvibes', 'indices': [73, 85]}, {'text': '세미콜론', 'indices': [86, 91]}, {'text': 'tukonews', 'indices': [92, 101]}, {'text': '極主夫道', 'indices': [102, 107]}, {'text': 'RG20', 'indices': [108, 113]}, {'text': 'coronavirus', 'indices': [114, 126]}, {'text': 'COVIDー19', 'indices': [127, 136]}, {'text': 'NewYork', 'indices': [137, 145]}, {'text': 'LosAngeles', 'indices': [146, 157]}, {'text': 'Miami', 'indices': [158, 164]}]",2020-10-11 20:11:34
Los Angeles,"California prisons have taken drastic measures to combat the coronavirus, halting rehab treatment, religious services and educational classes. 

But authorities kept one type of operation running through much of the past six months: Prison factories.

https://t.co/ZsEceCi1Ox",[],2020-10-11 20:11:32
New York,"@NASCARonNBC @NASCAR @Blaney All u NASCAR people who stand behind Trump killing 200,000 + Americans are absolutely disgusting and I have no sympathy for people who stand with u and catch
Covid-19.....God help us all get Trump out on his ass where he belongs",[],2020-10-11 20:11:29
"Chicago, IL","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 20:11:27
"Los Angeles, CA",".@realDonaldTrump says coronavirus is “disappearing” but former head of federal program to develop Covid-19 vaccine, Dr. Rick Bright, told @jaketapper: “This winter, we're going to have an explosion of cases of coronavirus...It's going to overwhelm our health care system again.” https://t.co/wzO1Qbuy1u",[],2020-10-11 20:11:23
"Miami, FL",Kentucky Gov. Andy Beshear and family under quarantine for possible COVID-19 exposure https://t.co/0rDWDRaIdF,[],2020-10-11 20:11:17
"New York, USA",Covid-19 has no chance against these #JETS wr and te core.  THEY CANT CATCH A FRICKING THING!!!,"[{'text': 'JETS', 'indices': [37, 42]}]",2020-10-11 20:11:17
"New York, NY","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:10:58
"Silver Lake, Los Angeles, CA","It was “like a slave factory. The more you give them, the more they want.”

@kierafeldman’s must-read dispatch from California’s prison factories, where inmates made everything from masks to furniture for pennies an hour as COVID-19 spread within.

https://t.co/BKovp2u7us",[],2020-10-11 20:10:49
"Baldwin Harbor, New York","BREAKING: One of the world's leading infectious disease experts, Dr. Fauci, wanted to speak to the American people on ABC this morning about Covid-19, but the President/White House blocked him from doing so.

Trump is blocking vital information from getting to Americans.

VOTE!",[],2020-10-11 20:10:45
Chicagoland ,"QUESTION OF THE DAY: @BillGates has been forcing mask wearing on us for 6 months, and yet, I could not find one, single photo of him wearing one. If you have a photo of Bill Gates wearing a mask please post it here. https://t.co/RbtufTtiAo",[],2020-10-11 20:10:45
"New York, NY","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 20:10:43
"Los Angeles, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:10:31
Los Angeles,Twitter Flags President Donald Trump Tweet For COVID-19 Misinformation – Deadline https://t.co/C1Z2rG0sgI,[],2020-10-11 20:10:30
"New York, NY",WHO warns against COVID-19 lockdowns due to economic damage https://t.co/0HsvvtlmXd https://t.co/JkMWHsHpwR,[],2020-10-11 20:10:27
New York,I really wonder sometimes if Trump lacks a soul.  https://t.co/LOpm1n6TpD,[],2020-10-11 20:10:26
"New York, USA","When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 20:10:24
"Miami, FL","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:10:21
"New York, NY","How is COVID-19 impacting Black and Brown communities? Join us this Tuesday on IG Live as we dive deep into this question with @DoctorDarienMD

Leave your question below! https://t.co/V3Ktv31Im4",[],2020-10-11 20:10:16
"Los Angeles, CA","Some people who recover from Covid-19 are back to normal health within weeks. But for others, issues persist for months or cause damage that might lead to additional health issues in the future. https://t.co/196w6jXtyQ",[],2020-10-11 20:10:15
"New York, USA","After refusing to issue a daily report yesterday for first time, Florida reported 5,570 new COVID-19 cases today and 178 new deaths",[],2020-10-11 20:10:13
"Chicago, IL",Reported this to @Youtube for misleading information on  COVID-19 in a political ad. Not that they'll do anything about it. https://t.co/pQHKMmt5uM,[],2020-10-11 20:10:08
"Los Angeles, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:10:06
Chicago/Bay Area,"CHOUA YANG, the head of a charter school in Minneapolis, Minnesota, died of COVID-19 on October 9.

""Her entire life was dedicated to serving others. She lifted us with her humor and high spirits and was a constant light during troubled times.”

https://t.co/BK7TmJKLue",[],2020-10-11 20:10:04
los angeles,"Hall was one of thousands of incarcerated workers who stayed on the job in high-risk positions during the pandemic, making wages that ranged from 8 cents to $1 per hour. They cooked the food. They walked from cell to cell delivering meals. They cleaned.
https://t.co/ZsEceCi1Ox",[],2020-10-11 20:10:03
"New York, USA","Twitter has labeled this as misinformation because the CDC says people who have had Covid-19 aren’t immune. 

No action taken by Facebook after 3 hours and 23,000 shares. https://t.co/9DsxOlVDPZ",[],2020-10-11 20:10:01
"Hollywood, Los Angeles",@JamesWe95821875 @washington_21 @Atlus_Trish @JohnLegowitz @ArchKennedy @realDonaldTrump Here's one AFTER testing became available...Nevada man. 1month later. Another positive. 2 Corona strains...https://t.co/o8vpAE8xti,[],2020-10-11 20:09:59
Los Angeles - International,"@60Minutes @gtconway3d FYI:
Trump Admin refused to let Dr Fauci do interviews today, after Fauci said “we had a superspreader event at the WH.”

Trump has:
&gt;Increased the pandemic (216,000+ COVID-19 deaths)
&gt;Rolled back environmental &amp; public-health regulations
&gt;Undermined science

Vote EARLY- BLUE!",[],2020-10-11 20:09:57
"Miami, FL","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:09:55
"Los Angeles, CA, United States",Distance #61. Where the words 'sanity' and 'sanitized' mean more or less the same thing. Just had a great review from comic book news too. Happy days. https://t.co/oLoGbhpOcL  #comicstrip #cowboys #antibacterial #COVID__19 #lockdown https://t.co/4Fn5f5ng4i,[],2020-10-11 20:09:55
Chicago,Dr Piano was made of steel. We are all vulnerable to this COVID 19. He  had a major influence on me and others technically and clinically @UChicagoCTSurg @uchicagosurgery emphasized precision and great respect for art of surgery and humanity @JBMatthews @JCAlverdy https://t.co/XOsYLdxgx9,[],2020-10-11 20:09:48
Manchester London New York,"#covidscam #COVID19 

Don't forget about the #children who are being raped and sex trafficked  

https://t.co/1UO5wWFjE1

#CovidTrackerApp #COVIDIOTS #COVIDー19 

#manchester #oldham #corruption 
#pedomasons #commonpurpose 

#commonpurposeEXPOSED 
#sdg3 #health #coviduk https://t.co/5CK5SmwFkU","[{'text': 'covidscam', 'indices': [21, 31]}, {'text': 'COVID19', 'indices': [32, 40]}, {'text': 'children', 'indices': [66, 75]}]",2020-10-11 20:09:48
"New York, USA","WATCH: Dr David Nabarro, the WHO's Special Envoy on Covid-19, tells Andrew Neil: 'We really do appeal to all world leaders: stop using lockdown as your primary control method'. Watch the full interview here: https://t.co/XLdaedsKVS #SpectatorTV @afneil | @davidnabarro https://t.co/1M4xf3VnXQ",[],2020-10-11 20:09:47
"Mesa, AZ. via Chicago,IL. ","President Trump on Sunday said he may have the ""protective glow"" of immunity from Covid-19 although it remains unknown when he last tested negative for the disease. https://t.co/a44pQEK5gn",[],2020-10-11 20:09:41
Los Angeles,"""As COVID-19 cases spike in many parts of the country, Canadians are being asked to limit the size of their Thanksgiving gatherings or keep them entirely virtual"" https://t.co/cdIVEg6NZm",[],2020-10-11 20:09:40
"Los Angeles, CA",BREAKING: the grape they did surgery on has officially tested positive for COVID-19 https://t.co/76JO6NrXwM,[],2020-10-11 20:09:38
"Los Angeles, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:09:34
"San Francisco, CA","Silicon Valley Pay Cuts Ignite Tech-Industry Covid-19 Tensions

Bay Area staffers move to less-costly locales to work remotely in pandemic, triggering cost-of-living salary reductions and stoking debate https://t.co/rkKKeCaX5n",[],2020-10-11 20:09:34
NEW YORK,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""

It is what it is?

This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.",[],2020-10-11 20:09:34
"Chicago, IL","@realDonaldTrump prioritized his re-election above the National Interest.

It's been Catastrophic. 

Trump, Lied about the Health Risk of Covid-19 while recklessly spending Taxpayer's Money to bolster ego, influence peddle and buy votes.

Vote @JoeBiden
 https://t.co/HzVwLy5l2p",[],2020-10-11 20:09:31
"Chicago, IL","BREAKING: One of the world's leading infectious disease experts, Dr. Fauci, wanted to speak to the American people on ABC this morning about Covid-19, but the President/White House blocked him from doing so.

Trump is blocking vital information from getting to Americans.

VOTE!",[],2020-10-11 20:09:28
"New York, USA","@realDonaldTrump As the 1st so-called president you had 214,377 killed by the #coronavirus in just seven months.
The number is raising day by day . . .

Some also call it the #TrumpVirus - it is your responsbility.

#TrumpKnewAndDidNothing #TrumpLiesAmericansDie https://t.co/91A3jormHh","[{'text': 'coronavirus', 'indices': [99, 111]}]",2020-10-11 20:09:28
New York ,"California prisons have taken drastic measures to combat the coronavirus, halting rehab treatment, religious services and educational classes. 

But authorities kept one type of operation running through much of the past six months: Prison factories.

https://t.co/ZsEceCi1Ox",[],2020-10-11 20:09:27
"Los Angeles, CA","Telling my kids I survived 3 global pandemics...

Swine Flu
Ebola
COVID-19",[],2020-10-11 20:09:26
"New York , New Jersey","Michelle Obama notes that more Americans have died from COVID-19 than died in the Iraq, Afghanistan, Vietnam and Korean wars combined.

#JoeWillLeadus 

https://t.co/v315Su7yzm",[],2020-10-11 20:30:44
"Los Angeles, CA","California prisons have taken drastic measures to combat the coronavirus, halting rehab treatment, religious services and educational classes. 

But authorities kept one type of operation running through much of the past six months: Prison factories.

https://t.co/ZsEceCi1Ox",[],2020-10-11 20:30:35
"New York, NY","The doctor who helped make HIV/AIDS survivable and is now working on a COVID-19 treatment says the drug taken by President Trump needs more trials before mass rollout. 

60 Minutes reports, tonight. https://t.co/nXctysTXvj https://t.co/3LPdLon15a",[],2020-10-11 20:30:34
Los Angeles by way of Chi-town,"Cases of the coronavirus in Arizona dropped 75% following the implementation of mask mandates, a new report by the Centers for Disease Control and Prevention said. https://t.co/Zet1ZMvrSC",[],2020-10-11 20:30:32
