location,text,hashtags,tweetcreatedts
"New York City, New York, USA,",READ My News &amp; #download: Kill #Coronavirus On Contact https://t.co/P9A0kVDayf #Recipes #coronaviruschallenge #COVID19 https://t.co/KSt6YFwywK,"[{'text': 'download', 'indices': [19, 28]}, {'text': 'Coronavirus', 'indices': [35, 47]}, {'text': 'Recipes', 'indices': [83, 91]}, {'text': 'coronaviruschallenge', 'indices': [92, 113]}, {'text': 'COVID19', 'indices': [114, 122]}]",2020-10-15 00:24:38
New York City,If you really think trump is about to spend $500 billion on #theblacks I have some interesting information for you regarding 5G towers and covid-19.,"[{'text': 'theblacks', 'indices': [74, 84]}]",2020-10-15 00:24:33
New York City,The Wisconsin bar owner who hosted the chummy Axios interview w/ Donald Trump Jr back in March now has Covid and wants to punch the President. https://t.co/7L8NsWQmph,[],2020-10-15 00:24:32
New York,@mckenziewestmor Hope you are doing well and staying safe. Our area is spiking daily with Covid-19 and we might be shutdown again.  We need another Face-Off challenge. And I love you Westmor Beauty perfection. ❤,[],2020-10-15 00:24:29
"New York, USA","Internet Freedom Has Taken a Hit During the Covid-19 Pandemic: Wired https://t.co/AyWADCEp1R

MORE w/ EcoSearch: https://t.co/SOYMVAAj3B",[],2020-10-15 00:24:25
"New York, NY",COVID-19 outbreak at cycling studio leads to 69 cases and counting https://t.co/1Ta9Dx9ANL,[],2020-10-15 00:24:24
New York Brooklyn,"""I think some folks need a wake up call..."" 

@NYCMayor Bill de Blasio speaks on wearing masks in NYC &amp; the belief of herd immunity being a viable option. 

Watch the full conversation w/ #EbrointheMorning: https://t.co/Ez0cjgh4Zf https://t.co/P2fSQrXiKD",[],2020-10-15 00:24:18
"South Central, Los Angeles, Ca",If you really think trump is about to spend $500 billion on #theblacks I have some interesting information for you regarding 5G towers and covid-19.,"[{'text': 'theblacks', 'indices': [74, 84]}]",2020-10-15 00:24:18
"San Francisco, CA","Inside CDC data failure: Political pressure destroyed a working data collection apparatus
https://t.co/SvWkXdPNXg
cdc politics trump birx corruption covid19 coronavirus",[],2020-10-15 00:24:13
"Los Angeles, CA","On my way home. It was a good day no covid deaths, but we did admit two new covid-19 patients. I cant wait to get home and make a cup of hot lemon tea along with some Archway frosty lemon cookies, I've been thinking about them all day..
🙋🏽‍♀️😁",[],2020-10-15 00:24:08
Chicago,How does a virus like coronavirus (COVID-19) impair someone's sense of smell? Stanford Associate Professor Zara Patel discusses how viruses can attack the cranial nerves and mucosal tissue related to smell. https://t.co/Qv510QRDXe,[],2020-10-15 00:24:07
New York City ,"🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:24:05
"Los Angeles, CA","Hunter Biden isn't running for president and I don't care who he emailed. Trump owes someone over 400 million dollars, and ""journalists"" are pursuing tabloid BS. If you need something to do; find out when Trump last tested negative for COVID-19 before he tested positive.",[],2020-10-15 00:24:04
"Chicago, IL","Happy #PrimeDay! Jeff Bezos could give every Amazon employee $105,000 and still be as rich as he was before the pandemic.

Instead he's denying hazard pay and paid sick leave to his employees — and has already subjected more than 19,000 warehouse workers to COVID-19.","[{'text': 'PrimeDay', 'indices': [19, 28]}]",2020-10-15 00:24:01
"New York, NY","Corey Devon Arthur, imprisoned since 1997 for murder and robbery in New York, was relieved, even happy, when he was quarantined earlier this year after a fellow prisoner tested positive for COVID-19. https://t.co/MK4L42j54V",[],2020-10-15 00:24:01
"Los Angeles, CA","Detected cases of the novel coronavirus in Ventura County climbed to 13,491 Wednesday, with 158 people who have succumbed to the illness. Another 12,839 people have fully recovered, county officials said
https://t.co/D0qxWKf2W3",[],2020-10-15 00:24:00
"Los Angeles, CA","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:23:55
New York ,@RealDLHughley It certainly is! And 6ft ain’t doin it! 6ft rule is for droplets. Primary transmission form of #COVID19 #SARSCoV2 is via breath (aerosol). The virus is best imagined like cigarette smoke waft. The virus “can float in air” minutes to hours see @jljcolorado https://t.co/IeMr7xOP2O,"[{'text': 'COVID19', 'indices': [110, 118]}, {'text': 'SARSCoV2', 'indices': [119, 128]}]",2020-10-15 00:23:54
New York ,"Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:23:51
"New York, NY","#ItsAllAboutGovernance when it comes to reducing risks. 

To respond to #COVID-19 &amp; the #climatecrisis we need clear vision, comprehensive plans, &amp; competent institutions acting on scientific evidence for the public good: https://t.co/bU7qTv9wk2

#DRRDay @UNDPBiH @UNDPEurasia","[{'text': 'ItsAllAboutGovernance', 'indices': [17, 39]}, {'text': 'COVID', 'indices': [89, 95]}, {'text': 'climatecrisis', 'indices': [109, 123]}]",2020-10-15 00:23:48
Chicago,"We know them. 

They taught us. They looked out for us. They inspired us.

Today, we remember a few of the hundreds of K-12 teachers &amp; school staff lost to COVID-19. They were more than a statistic.

The second in a series from @FacesOfCOVID. https://t.co/8fDN1J8LQd",[],2020-10-15 00:23:46
"Los Angeles, CA","Small gatherings are becoming a growing source of Covid-19 spread, a leading health expert said, as at least 36 states are now reporting increased cases of the virus and hospitalizations are on the rise nationwide. https://t.co/DWojAP5UF6",[],2020-10-15 00:23:34
"Los Angeles, CA","The CSU is offering FREE professional development courses to first responders, health care workers and other members of the community through the university's #COVID19 Courses for Causes. #CSUPaCE #CSUforCA

Learn more and find available courses: https://t.co/yb9CJBlndX https://t.co/I8C7XWKTpe",[],2020-10-15 00:23:24
"New York, USA","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:23:18
"New York, NY",No ICU beds left in Oklahoma City because of Covid-19: NBC,[],2020-10-15 00:23:13
"Chicago, IL","The owner of the #Panthers (the #Bears next opponent) is mentioned in this article: “Mr. Tepper, who is also the owner of the N.F.L. team the Carolina Panthers, was one of the first prominent money managers to signal concern over Covid-19.” via @NYTimes https://t.co/kj9wcCkg8a","[{'text': 'Panthers', 'indices': [17, 26]}, {'text': 'Bears', 'indices': [32, 38]}]",2020-10-15 00:23:02
"New York, USA","If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring and heart damage, will become pre-existing conditions that could result in higher premiums or denied coverage.

It’s unconscionable.",[],2020-10-15 00:23:00
"Miami, FL",Broward County schools allowing sports practices; two football programs already suspend workouts due to COVID-19 cases https://t.co/zbStjwN17c https://t.co/9PcipI1sd5,[],2020-10-15 00:23:00
"Chicago, IL",If you really think trump is about to spend $500 billion on #theblacks I have some interesting information for you regarding 5G towers and covid-19.,"[{'text': 'theblacks', 'indices': [74, 84]}]",2020-10-15 00:22:59
"New York, USA","#Pandemic politics is causing assaults on #science and the public #health: News Medical Life Sciences https://t.co/NPuOmfPagh

MORE w/ EcoSearch: https://t.co/9B54ruvpso","[{'text': 'Pandemic', 'indices': [0, 9]}, {'text': 'science', 'indices': [42, 50]}, {'text': 'health', 'indices': [66, 73]}]",2020-10-15 00:22:52
"Los Angeles, CA","We know them. 

They taught us. They looked out for us. They inspired us.

Today, we remember a few of the hundreds of K-12 teachers &amp; school staff lost to COVID-19. They were more than a statistic.

The second in a series from @FacesOfCOVID. https://t.co/8fDN1J8LQd",[],2020-10-15 00:22:52
Miami,At least 25 people in Trump's orbit have tested positive for COVID-19 https://t.co/Vxtz9yxKFA https://t.co/2tcoiR1ZlF,[],2020-10-15 00:22:51
"Los Angeles, CA",The inside story of how Trump’s Covid coordinator Deborah Birx undermined CDC and created a hospital data “debacle” with perilous implications. My latest investigation for @ScienceMagazine https://t.co/ghSnHwVC1c,[],2020-10-15 00:22:49
"Chicago, IL","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:22:47
"New York, USA","Study: COVID-19 pandemic widens exercise gap between younger schoolchildren and adolescents: Effects on children's health could be grave if the routine of exercising less and sitting more outlives the pandemic. In the short term, this could lead to ... https://t.co/vk7dHKwhor",[],2020-10-15 00:22:34
"New York, USA","More Americans hurting financially amid pandemic – surveys: The COVID-19 pandemic is negatively impacting millions of Americans' financial situations, including saving for retirement, according to two surveys ... https://t.co/2zIZLttYkj",[],2020-10-15 00:22:33
Los Angeles,"Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:22:32
Miami,"If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring and heart damage, will become pre-existing conditions that could result in higher premiums or denied coverage.

It’s unconscionable.",[],2020-10-15 00:22:27
"Los Angeles, CA","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:22:23
"New York, USA","A new report finds that the number of Americans dying from COVID-19 since early May is on average 50% higher than 18 other high-income countries, adjusting for population size.

""The United States really has done remarkably badly.""
https://t.co/0MJagAa0oS",[],2020-10-15 00:22:22
Los Angeles,"Looks like @MayorOfLA is out fear-mongering again.

#pandemic","[{'text': 'pandemic', 'indices': [52, 61]}]",2020-10-15 00:22:18
"Chicagoland, USA","Hunter Biden isn't running for president and I don't care who he emailed. Trump owes someone over 400 million dollars, and ""journalists"" are pursuing tabloid BS. If you need something to do; find out when Trump last tested negative for COVID-19 before he tested positive.",[],2020-10-15 00:22:16
"New York, NY",Trump Campaign Blares 'In the Air Tonight' at Iowa Rally Amid COVID Spike https://t.co/ZE6CFIvLgQ,[],2020-10-15 00:22:15
"San Francisco, CA, United Stat","1,429 Americans died from COVID-19 while Donald Trump was in the hospital.",[],2020-10-15 00:22:14
"Chicago, IL","If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring and heart damage, will become pre-existing conditions that could result in higher premiums or denied coverage.

It’s unconscionable.",[],2020-10-15 00:22:09
"Los Angeles, CA 🇸🇻","Ready or not, indoor dining is reopening in Alameda County https://t.co/g8h1PCYsYW",[],2020-10-15 00:22:08
Chicago,"Thanks to hard-working vet techs like Daniel, our dog and cat shelters were largely emptied out during the Covid-19 pandemic. Daniel worked overtime while also carrying a full college load #MazdaHero @MazdaUSA  #adoptdontshop #dogsoftwitter #catsoftwitter https://t.co/A3VkVAlTD7","[{'text': 'MazdaHero', 'indices': [189, 199]}, {'text': 'adoptdontshop', 'indices': [211, 225]}, {'text': 'dogsoftwitter', 'indices': [226, 240]}, {'text': 'catsoftwitter', 'indices': [241, 255]}]",2020-10-15 00:22:07
Los Angeles,"BREAKING: #Alabama statement: ""Early this afternoon, we received notification that Coach Saban and (AD) Greg Byrne tested positive for COVID-19. Both immediately left the facility and went to their homes to self-isolate after receiving that information.""","[{'text': 'Alabama', 'indices': [31, 39]}]",2020-10-15 00:22:06
"chicago, il","#Patriots removed Cam Newton from the COVID-19 list, per today’s transaction wire.","[{'text': 'Patriots', 'indices': [18, 27]}]",2020-10-15 00:22:05
"New York, USA","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:21:54
Chicago,"NBC is rewarding Trump for his irresponsible behavior. He just got out of the hospital with coronavirus, still hasn’t been wearing a mask, and has been spreading lies and misinformation about Covid-19 at daily campaign rallies with no social distancing. https://t.co/pFCdc59Wt3",[],2020-10-15 00:44:47
"Chicago, IL","🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:44:31
"Los Angeles, CA",MOVE YOUR CAR: Relaxed parking enforcement measures brought on by the COVID-19 pandemic are scheduled to end Thursday. https://t.co/YD6rCSoFXn,[],2020-10-15 00:44:27
"Rochester , New York ","Breaking: Nick Saban has tested positive for COVID-19, team sources tell Tom Rinaldi. https://t.co/VpkI9QuYLJ",[],2020-10-15 00:44:26
"Chicago,IL","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:44:16
Chicagoland,@ThatEricAlper Covid 19... 😢,[],2020-10-15 00:44:06
"Queens, New York",Trump Campaign Blares 'In the Air Tonight' at Iowa Rally Amid COVID Spike via @TMZ https://t.co/CpnjZFXbaD,[],2020-10-15 00:44:06
"Los Angeles, CA","Melania Trump Reveals Son Barron Tested Positive For COVID-19 As Well In White House Website Essay https://t.co/9otFSKVkGJ 
Celebrity News #BarronTrump #DonaldTrump #MelaniaTrump #Celebrity https://t.co/ofcxAaeSnv","[{'text': 'BarronTrump', 'indices': [139, 151]}, {'text': 'DonaldTrump', 'indices': [152, 164]}, {'text': 'MelaniaTrump', 'indices': [165, 178]}, {'text': 'Celebrity', 'indices': [179, 189]}]",2020-10-15 00:44:03
"Sylmar, Los Angeles",@allinhiphop COVID-19 ready,[],2020-10-15 00:43:57
"Chicago, IL",NEW Correspondence—80+ researchers warn that a so-called #herdimmunity approach to managing #COVID19 is “a dangerous fallacy unsupported by the scientific evidence” #WCPH2020 https://t.co/2gTtklAkwx https://t.co/q4YNZFJM22,"[{'text': 'herdimmunity', 'indices': [72, 85]}, {'text': 'COVID19', 'indices': [107, 115]}]",2020-10-15 00:43:54
New York,"If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring and heart damage, will become pre-existing conditions that could result in higher premiums or denied coverage.

It’s unconscionable.",[],2020-10-15 00:43:54
West Los Angeles,"NEW: President Trump has been saying his immunity makes him feel like Superman. But the treatments he got may have prevented his body from making antibodies of his own, leaving him more susceptible in a few weeks than the average Covid-19 survivor. 1/x

https://t.co/ByuNvRB4Jt",[],2020-10-15 00:43:54
"New York, NY","NIH fundees...please look for an email today and respond to the ""NIH Impact of COVID-19 on Extramural Researchers Survey"" It is critical to tell @NIH how COVID is affecting your research....they want responses to inform NIH decisions so please fill it out",[],2020-10-15 00:43:50
"Los Angeles, CA","Happy #PrimeDay! Jeff Bezos could give every Amazon employee $105,000 and still be as rich as he was before the pandemic.

Instead he's denying hazard pay and paid sick leave to his employees — and has already subjected more than 19,000 warehouse workers to COVID-19.","[{'text': 'PrimeDay', 'indices': [19, 28]}]",2020-10-15 00:43:50
San Francisco,"Earlier today, I was expected to appear with the Vice President. While taking part in offsite testing protocols, I took a rapid test that came back positive for COVID-19. I am awaiting the results of a PCR test and I am self isolating until I have confirmed results.",[],2020-10-15 00:43:46
Los Angeles Westhollywood CA,Jersey-made N95 masks will protect frontline in second COVID-19 wave. @BFlanaganNJ reports. https://t.co/8fKEDPTtDY,[],2020-10-15 00:43:45
"New York, USA",NEW Correspondence—80+ researchers warn that a so-called #herdimmunity approach to managing #COVID19 is “a dangerous fallacy unsupported by the scientific evidence” #WCPH2020 https://t.co/2gTtklAkwx https://t.co/q4YNZFJM22,"[{'text': 'herdimmunity', 'indices': [72, 85]}, {'text': 'COVID19', 'indices': [107, 115]}]",2020-10-15 00:43:44
"Roxbury, New York","‼️First #COVID19 death confirmed in a person *REINFECTED* with the #coronavirus.

Although other #SARSCoV2 reinfections have been confirmed, this is the 1st DEATH after reinfection known in the world.

&lt;Thread&gt;

#COVID19 #WearAMask
https://t.co/mUIqAytaVB","[{'text': 'COVID19', 'indices': [27, 35]}, {'text': 'coronavirus', 'indices': [86, 98]}, {'text': 'SARSCoV2', 'indices': [116, 125]}]",2020-10-15 00:43:43
San Francisco Bay Area,"Hunter Biden isn't running for president and I don't care who he emailed. Trump owes someone over 400 million dollars, and ""journalists"" are pursuing tabloid BS. If you need something to do; find out when Trump last tested negative for COVID-19 before he tested positive.",[],2020-10-15 00:43:39
"Chicago, IL","‘How many of you have been unable to hug your grandkids in the last 7 months? I got six of ‘em.’— Joe Biden spoke about the devastating toll of COVID-19 on seniors everywhere, including himself https://t.co/mCA5KV67xv",[],2020-10-15 00:43:30
"New York, NY","🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:43:27
"Chicago, IL","@realDonaldTrump I hate you so fucking much right now. This is like the third time you fucked up this game you piece of fucking shit.

https://t.co/OP5QlO9A0i",[],2020-10-15 00:43:22
"Chicago, IL USA","COVID-19 tracker: Vaxart overhyped its Warp Speed role, lawsuits allege; Roche plots antigen lab test launch, rounding out diagnostics arsenal https://t.co/I1wr3G5XII",[],2020-10-15 00:43:15
chicago ,"Blood type could be linked to Covid-19 risk and severity, new research suggests - CNN https://t.co/JZwSLMgebB",[],2020-10-15 00:43:11
"New York, USA","🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:43:09
"New York Back the ""f"" off 😖","The primary reason we wear masks is to protect others, in case we’re unknowing asymptomatic #coronavirus carriers. It’s that Jesusy stuff about “loving thy neighbor.”

Why do so many Republicans refuse to wear masks? It’s the Republican Golden Rule! #FakeChristians https://t.co/cQMJ02bNVa","[{'text': 'coronavirus', 'indices': [112, 124]}]",2020-10-15 00:43:06
Los Angeles,"If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring and heart damage, will become pre-existing conditions that could result in higher premiums or denied coverage.

It’s unconscionable.",[],2020-10-15 00:43:05
"Miami Beach, FL","#NotMyPresident #NotMyFirstLady 
#WorstParentsInHistory 

@realDonaldTrump @FLOTUS

Barron parents who are suppose to protect him FAILED to by allowing him to catch Covid-19  Child Protective Services should pay a visit to the White House 

https://t.co/UBBMCE5hM4","[{'text': 'NotMyPresident', 'indices': [19, 34]}, {'text': 'NotMyFirstLady', 'indices': [35, 50]}, {'text': 'WorstParentsInHistory', 'indices': [52, 74]}]",2020-10-15 00:43:01
"New York, NY",Advocates for age-targeted reopening call it “focused protection”; they say it would create herd immunity. Epidemiologist @GreggGonsalves argues that it will not—and that “we can do better” — on @thenation podcast https://t.co/6HdOxWB7b9 https://t.co/eAev2FIm56,[],2020-10-15 00:43:01
New York City,New York Metropolis bike thefts have surged amid COVID-19 pandemic - KYR News #NewYork #Transit #NYC #MTA https://t.co/6zffB5PgNb,"[{'text': 'NewYork', 'indices': [78, 86]}, {'text': 'Transit', 'indices': [87, 95]}, {'text': 'NYC', 'indices': [96, 100]}, {'text': 'MTA', 'indices': [101, 105]}]",2020-10-15 00:43:01
"San Francisco, California ","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:42:58
"New York, NY","Parents, #E4ENY teachers &amp; students demand action! We need a YES vote on @Blm_edu_nyc’s resolution to adopt #BlackLivesMatter at school week of action from our union. Set an example &amp; stand in solidarity with communities most impacted by Covid 19! #MakeAMoveMulgrew","[{'text': 'E4ENY', 'indices': [28, 34]}]",2020-10-15 00:42:54
Miami,"Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:42:53
"Miami Beach, Florida","President Trump is using his recovery from #coronavirus -- or, as he calls it, the Corona 19 -- to reinforce the message the pandemic is receding and Americans should return to work. Via 
@jdawsey1 @yabutaleb7
https://t.co/0cctdWZDRG","[{'text': 'coronavirus', 'indices': [57, 69]}]",2020-10-15 00:42:50
Miami,"If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring and heart damage, will become pre-existing conditions that could result in higher premiums or denied coverage.

It’s unconscionable.",[],2020-10-15 00:42:46
"Reseda, Los Angeles 📍","Jason Blum says ‘HALLOWEEN KILLS’ will release in October 2021 no matter what:

“If this is still going on next Halloween? No, we’re not holding it. Halloween Kills is coming out next October come hell or high water, vaccine or no vaccine.”

(Source: https://t.co/6unVs4aa14) https://t.co/PHzx7jJAl7",[],2020-10-15 00:42:43
"Miami, FL","Coral Park Elementary scheduled to reopen for in-person learning tomorrow, a day after pivoting to online learning because a student and teacher tested positive for COVID-19 per district spokesperson.",[],2020-10-15 00:42:43
New York,"To everyone who is barely hanging onto their homes, who has lost a loved one to COVID-19, who has no way to pay the bills: know that instead of voting to provide relief you desperately need, Senate Republicans today are choosing to hold a hearing to confirm a judge.",[],2020-10-15 00:42:25
"New York, USA","🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:42:23
Los Angeles,"-60% SLASH IN ANTI-COVID FEDERAL WORKFORCE. Trump administration has dramatically slashed employees it has deployed to combat #COVID19, from 50k to 20k as of Sept. 28, saying it has scaled back as it has “completed” work. 🤦🏻‍♂️ 

“Mission accomplished”? https://t.co/G8v0BdGc7P",[],2020-10-15 00:42:18
"New York, USA","Overcoming #Coronavirus, as is the case with overcoming poverty and high prices in contingent upon overthrowing the clerical regime and establishing people's sovereignty, in which case all of our nation's resources will be utilized for advancing and improving people's lives #Iran https://t.co/JdH2LRvGic","[{'text': 'Coronavirus', 'indices': [30, 42]}]",2020-10-15 00:42:16
"San Francisco, CA","Which should the Senate do first?

Vote on a COVID-19 relief package 66%

Vote on the nomination of Amy Coney Barrett to the Supreme Court 27% 

@YouGovAmerica/@YahooNews, RV, 10/9-11
https://t.co/gIBzjtX1z9",[],2020-10-15 00:42:15
Los Angeles area free training,"https://t.co/SN0al3slzt International ShakeOut Day is always the third Thursday of October (this year: October 15). While COVID-19 has brought many uncertainties and challenges, one thing's for sure: ShakeOut is still happening this year!",[],2020-10-15 00:42:11
"New York, USA","🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:42:02
"Los Angeles, CA","If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring and heart damage, will become pre-existing conditions that could result in higher premiums or denied coverage.

It’s unconscionable.",[],2020-10-15 00:41:50
"Los Angeles, CA",The inside story of how Trump’s Covid coordinator Deborah Birx undermined CDC and created a hospital data “debacle” with perilous implications. My latest investigation for @ScienceMagazine https://t.co/ghSnHwVC1c,[],2020-10-15 00:41:47
San Francisco CA,"Children in day-care programs present virtually no risk of transmitting Covid-19 to adults, according to a new Yale University study of more than 57,000 U.S. child-care providers https://t.co/AEXfjSdcWX",[],2020-10-15 00:41:42
"Los Angeles, CA","🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:41:40
New York City,"🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:41:38
"New York, USA","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:41:33
"New York, NY","Proud to be a signatory of the #JohnSnowMemorandum. This statement, out now in @TheLancet, is the scientific consensus on the COVID-19 pandemic directly refutes the Great Barrington Declaration proposal of ""focused protection"" as a route to herd immunity.
https://t.co/HvyOh0A7rz","[{'text': 'JohnSnowMemorandum', 'indices': [52, 71]}]",2020-10-15 00:41:25
Chicago suburbs,"🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:41:24
"Chicago, IL","Hunter Biden isn't running for president and I don't care who he emailed. Trump owes someone over 400 million dollars, and ""journalists"" are pursuing tabloid BS. If you need something to do; find out when Trump last tested negative for COVID-19 before he tested positive.",[],2020-10-15 00:41:12
"Chicago, IL","A new report finds that the number of Americans dying from COVID-19 since early May is on average 50% higher than 18 other high-income countries, adjusting for population size.

""The United States really has done remarkably badly.""
https://t.co/0MJagAa0oS",[],2020-10-15 00:41:11
Chicagoland,"New data on child care centers.  57,000 providers.  No increased COVID-19 risk of providing care in person.

https://t.co/d2rMLy1DBd",[],2020-10-15 00:41:09
Los Angeles,"After two days with no fatalities, Orange County health officials reported 19 coronavirus-related deaths today, along with 213 new diagnoses of COVID-19.

https://t.co/9weMnyxvLY",[],2020-10-15 00:41:05
Austin TX/Los Angeles CA,".@MazieHirono is right: A vote for Amy Coney Barrett is a vote to threaten issues like:

Reproductive rights.
COVID-19 safety measures.
The integrity of the Census.

#WhatsAtStake https://t.co/CoLTvV7jfd",[],2020-10-15 00:41:02
Los Angeles,Advocates for age-targeted reopening call it “focused protection”; they say it would create herd immunity. Epidemiologist @GreggGonsalves argues that it will not—and that “we can do better” — on @thenation podcast https://t.co/6HdOxWB7b9 https://t.co/eAev2FIm56,[],2020-10-15 00:41:00
"Los Angeles, CA ","Amy Coney Barrett will admit that COVID-19 is infectious. She’ll admit that smoking causes cancer. But whether climate change is real? 

Apparently that’s up for debate.",[],2020-10-15 00:40:57
New York's Lower Hudson Valley,"For @lohudsports--Big second half for @mhsvarsitysport to win 3-1 over @NRHS_SC on Senior Day. Bittersweet day for New Ro, who had its first official day of games since the COVID-19 pandemic struck the city, but didn't get the result they wanted.

Story: https://t.co/K8KjQPepy5",[],2020-10-15 00:40:50
"New York, NY",Florida GOP House speaker tells fellow members that state's COVID-19 deaths are inflated https://t.co/vNUrxHTRRH,[],2020-10-15 00:40:48
Los Angeles,"🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:40:44
"Chicago, IL","🚨BREAKING: on the same February day that Trump falsely claimed the #coronavirus was “very much under control,” aides told the Hoover Institution the #outbreak could prove worse than publicly revealed, giving wealthy donors an early warning to SELL OFF.🤬

https://t.co/Q6oh9EtZ61","[{'text': 'coronavirus', 'indices': [86, 98]}]",2020-10-15 00:40:43
"Miami Beach, FL","Breaking: Nick Saban has tested positive for COVID-19, team sources tell Tom Rinaldi. https://t.co/VpkI9QuYLJ",[],2020-10-15 00:40:37
Chicago ,"We're back this Saturday in the East Side! We've added free COVID-19 testing and masks this time so spread the word - open to everyone, no questions asked! https://t.co/ljg10XkUmj",[],2020-10-15 00:40:37
