location,text,hashtags,tweetcreatedts
"Los Angeles, CA","Pool report: ""The campaign provided this statement: 'Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.'""",[],2020-10-10 18:33:59
"New York, USA","From Biden’s campaign, via pooler @thomaskaplan: “Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected."" This comes 11 days after he shared the debate stage with President Trump.",[],2020-10-10 18:33:55
"Chicago, IL","Kayleigh McEnany Can Confirm That the Virus She Claimed Wouldn’t Come to the U.S. Is Now in Her Body

https://t.co/mRpAgw87a4",[],2020-10-10 18:33:54
"Los Angeles, CA",New from the Biden campaign: “Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.”,[],2020-10-10 18:33:54
"San Francisco, CA","The perception that wearing masks and following social distancing guidelines are unmanly has carried a destructive cost, some experts who study masculinity and public health say. 

Covid-19 has infected more men than women and killed far more of them. https://t.co/ZnvJMVOR2x",[],2020-10-10 18:33:52
Los Angeles,"@GovChristie Republicans REMAINED SILENT on TRUMP’s downplay of Covid-19 which led to, 217K Dead Americans, 7M Americans Affected, Russian Bounty’s on Our Soldiers Heads, &amp; NOW Stimulus Hold-Up to cause Starvation &amp; Homeless of Americans by Trump...""THANK A TAX PAYER FOR YOUR HEALTHCARE!"" https://t.co/cGd1XzGQ2E",[],2020-10-10 18:33:52
"Los Angeles, CA",#Pizza. Let’s Save Village Pizza!               🍕.   Larchmont’s Village Pizzeria Faces ‘Permanent Closure’ Without New Lease - Eater LA.                 https://t.co/VxT4hFPK05,"[{'text': 'Pizza', 'indices': [0, 6]}]",2020-10-10 18:33:51
New York City,"COVID-19 cases in Arizona dropped 75% after mask mandates began, report says https://t.co/9viu4cLGr8",[],2020-10-10 18:33:46
"New York, USA",It's World Mental Health day and here are some stories of how my friends and colleagues like Erica Hutchins Coe and Kana Enomoto are driving impact on this topic. https://t.co/jQo562A7IC,[],2020-10-10 18:33:45
Los Angeles,"A study shows that if 80% of Americans wore masks, COVID-19 infections would plummet. https://t.co/XRjSNx3cLq",[],2020-10-10 18:33:44
"Los Angeles, CA","Pool report: ""The campaign provided this statement: 'Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.'""",[],2020-10-10 18:33:37
"New York, NY","Candace Owens is gathering people of color, the most vulnerable to COVID-19, at the White House, which has been a super-spreader hotspot. https://t.co/g7HsoSaNye",[],2020-10-10 18:33:36
"Woodland Hills, Los Angeles","Disclaimer for Trump's rally in Florida: ""You and any guests voluntarily assume all risks related to exposure to COVID-19, and waive, release, and discharge Donald J. Trump for President, Inc.; the host venue; or any of their affiliates ... from any and all liability.""",[],2020-10-10 18:33:35
"London,England/Los Angeles,CA",How Britain picks its coronavirus policies #lockdown https://t.co/8TB4CPqxhw,"[{'text': 'lockdown', 'indices': [61, 70]}]",2020-10-10 18:33:34
"Los Angeles, CA","Today I joined @SenatorLeahy and @SenBooker in demanding that all senators on the Judiciary committee get tested for COVID-19 ahead of the Supreme Court hearings.

This is the bare minimum to ensure the safety of members, our staff, and the Senate complex employees.",[],2020-10-10 18:33:27
"Los Angeles, CA","Seminole County, Florida, where Trump plans to hold his Superspreader rally on Monday, has reported 9,377 COVID-19 cases and 232 deaths",[],2020-10-10 18:33:24
Rochester New York ,"@kylegriffin1 Detroit, Michigan has the lowest COVID-19 rate in the state. Thanks to Detroiters complying with Governor Gretchen Whitmer's (D) executive orders (mask, Distancing...) to keep Michiganders safe.

Vote EARLY-Straight BLUE! https://t.co/1YWBS93yxx",[],2020-10-10 18:33:16
"San Francisco, CA","From Biden’s campaign, via pooler @thomaskaplan: “Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected."" This comes 11 days after he shared the debate stage with President Trump.",[],2020-10-10 18:33:15
NEW YORK CITY,BREAKING: Joe Biden has once again tested negative for COVID-19 today.,[],2020-10-10 18:33:14
Rochester New York ,"Pool report: ""The campaign provided this statement: 'Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.'""",[],2020-10-10 18:33:10
"Los Angeles, CA","I demand that @LindseyGrahamSC be tested for Covid-19 by an impartial professional and that he reveal the results before he returns to the Senate in any capacity. Everyone at Amy Coney Barrett's hearing should also be tested and cleared. 

Re-tweet it you agree.",[],2020-10-10 18:33:02
Chicago,"NEW: Pres. Donald Trump delivered remarks from the White House at his first in-person event since he tested positive for coronavirus.

The public has not been made aware of any negative COVID-19 test taken by the president since his diagnosis. https://t.co/h8bRlA4wDe",[],2020-10-10 18:32:54
"San Francisco, CA","A recent ransomware attack on a provider of software used by firms involved with COVID-19 vaccine development and other drug clinical trials illustrates the increasing cyberthreats facing medical industry supply chain partners. ""In…https://t.co/1gsL3y8qga https://t.co/0Q4g7tP3HW",[],2020-10-10 18:32:54
"Chicago, IL","The scene on the White House South Lawn awaiting President Trump’s first public appearance since his COVID-19 diagnosis. 

Most in masks but not all. Very little social distancing. https://t.co/umb6F6fvPV",[],2020-10-10 18:32:50
"New York, NY",The largest slum in the world contained Covid-19 against all the odds. Now the people of Dharavi need to survive an economic catastrophe https://t.co/bQqgobqSeF,[],2020-10-10 18:32:50
"Los Angeles, CA","Pointing out that two Judiciary Committee members have tested positive for COVID-19 and others have thus far refused to be tested, the senators told Graham that without testing procedures in place, the hearings could threaten the safety and health of all who attend in person.",[],2020-10-10 18:32:49
"Miami, FL",New from the Biden campaign: “Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.”,[],2020-10-10 18:32:47
"New York, NY",Kremlin calls rise in Russian COVID-19 cases cause for serious concern https://t.co/0Oy66PSn3e,[],2020-10-10 18:32:42
New York,"A mere few days after being released from the hospital for #COVID19, @realDonaldTrump jams 400 people (not 2,000 as he predicted) close together during his #DeathRally at the WH, a #coronavirus hot zone.

Criminally stupid.🤬

#TyphoidTrump #VoteHimOut #VOTE https://t.co/2bPmPViHRo","[{'text': 'COVID19', 'indices': [78, 86]}]",2020-10-10 18:32:41
"Los Angeles, CA","NEW: Sens. Leahy, Booker &amp; Harris press Judiciary Chair Graham *not to proceed with Supreme Court confirmation hearings next week unless stringent COVID-19 testing procedures are implemented immediately*  via @JulieNBCNews",[],2020-10-10 18:32:37
"New York, New York","A mere few days after being released from the hospital for #COVID19, @realDonaldTrump jams 400 people (not 2,000 as he predicted) close together during his #DeathRally at the WH, a #coronavirus hot zone.

Criminally stupid.🤬

#TyphoidTrump #VoteHimOut #VOTE https://t.co/2bPmPViHRo","[{'text': 'COVID19', 'indices': [78, 86]}]",2020-10-10 18:32:28
"Chicago, IL","@WhiteHouse @realDonaldTrump Travis County Constable's Office - Precinct 5, Texas

Sergeant Dale Multer died after contracting COVID-19 in the line of duty while serving civil papers.

End of Watch Sunday, June 28, 2020.
#TrumpKnew #LawAndOrder https://t.co/4ZBq3Cz77n",[],2020-10-10 18:32:27
"Miami, FL","Hundreds of people chant ""four more years"" as they closely gather at the White House on Saturday to hear Pres. Trump make his first public speech since his COVID-19 diagnosis https://t.co/S3vOwRZZ8z https://t.co/5kkOi66wGu",[],2020-10-10 18:32:24
New York City,"NOW #COVID__19 Former NJ Governor Chris Christie, played key role in POTUS debate prep, released from the hospital, “more to say about all of this next week.” @CBSNews https://t.co/iXT2iVtHNS","[{'text': 'COVID__19', 'indices': [22, 32]}]",2020-10-10 18:32:22
"Los Angeles, CA","Trump blames Gold Star Families
for his coronavirus.

Have you ever seen a man blame everyone for all his failures
AND not once take accountability?

NOT ONE FUCKING TIME!
@realDonaldTrump 

#SaturdayThoughts
#BidenWillCrushCovid 
#Covid_19 
#KidVicious👊🏽

https://t.co/UDTbyetvtW",[],2020-10-10 18:32:18
"Chicago, IL","""[Trump] has proved time and again that he is more focused on his chances in the upcoming election and picking fights...than he is on protecting our families, front-line workers and small businesses from COVID-19.""

More from @GovWhitmer:
https://t.co/GgCkJ1weED",[],2020-10-10 18:32:17
"Chicago, IL","Would math for #COVID__19 ""antibody testing"" be relevant to PCR diagnostic testing? @EWoodhouse7
 
EMAIL: ""Now we have a problem. We still catch most of the positive ones, but testing positive doesn’t mean anything – two thirds of those who tested positive are actually negative."" https://t.co/HwmbYZlbZ9","[{'text': 'COVID__19', 'indices': [32, 42]}]",2020-10-10 18:32:11
"Los Angeles, CA","New: @JoeBiden again tests negative for COVID-19 today, his 6th negative test since Trump announced he tested positive.

“Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected,” his campaign says.",[],2020-10-10 18:32:07
"Chicago, IL and Memphis, TN","@WhiteHouse @realDonaldTrump Jefferson County, Texas, Sheriff's Office Correctional Officer Dudley J. Champ, died August 10, 2020, after contracting COVID-19 during an outbreak among staff and inmates at the Jefferson County Correctional Facility. Honor him so he is not forgotten #TrumpKnew #LawAndOrder https://t.co/Ze8ITNMEr3",[],2020-10-10 18:32:03
"Los Angeles, CA",BREAKING: Joe Biden has once again tested negative for COVID-19 today.,[],2020-10-10 18:32:02
CHICAGO,"“I lost my voice to COVID-19 but I, and thousands of other 'long-haulers,' can’t afford to stay silent any longer.” —Laura Noah https://t.co/AlAPpGBbvG",[],2020-10-10 18:32:02
Chicago IL USA,"If you are struggling, the National Suicide Prevention Hotline has 24/7 confidential counseling at 800-273-TALK. 
 
Take the time to check on your loved ones today. Let’s always remember to care for one another—during COVID-19 and beyond.",[],2020-10-10 18:32:00
"New York, NY","Here is a guide to the movies that have been delayed so far because of COVID-19, with new release dates listed where available https://t.co/tLlQSLUsyZ",[],2020-10-10 18:31:54
Chicago,"You are not alone. And it is okay to not be okay. 
 
The stress &amp; uncertainty of COVID-19 has triggered anxiety and depression for countless Americans. This #WorldMentalHealthDay, let’s work to expand mental health treatment &amp; #EndTheStigma around mental health once and for all.",[],2020-10-10 18:31:53
"Los Angeles, CA",I know Bill Barr refuses to release the results of his Covid-19 test but shouldn’t someone who hasn’t seen it publish a “summary” of it that baselessly claims what‘s in it and the media has to print the allegation without attribution or does that only happen when Barr does it,[],2020-10-10 18:31:52
"Chicago, IL","In an unprecedented move, the editors of the New England Journal of Medicine have condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/xnM5X4Yi85",[],2020-10-10 18:31:52
"Chicago, IL","A mere few days after being released from the hospital for #COVID19, @realDonaldTrump jams 400 people (not 2,000 as he predicted) close together during his #DeathRally at the WH, a #coronavirus hot zone.

Criminally stupid.🤬

#TyphoidTrump #VoteHimOut #VOTE https://t.co/2bPmPViHRo","[{'text': 'COVID19', 'indices': [78, 86]}]",2020-10-10 18:31:51
New York,"You are not alone. And it is okay to not be okay. 
 
The stress &amp; uncertainty of COVID-19 has triggered anxiety and depression for countless Americans. This #WorldMentalHealthDay, let’s work to expand mental health treatment &amp; #EndTheStigma around mental health once and for all.",[],2020-10-10 18:31:49
New York,I know Bill Barr refuses to release the results of his Covid-19 test but shouldn’t someone who hasn’t seen it publish a “summary” of it that baselessly claims what‘s in it and the media has to print the allegation without attribution or does that only happen when Barr does it,[],2020-10-10 18:31:46
Los Angeles,"Some numbers for you:

Arizona, with a population of 7.279 million people, currently has 181,615 active COVID-19 cases. That is 2.5% of their population. 

That means one in every 40 people in Arizona CURRENTLY has COVID. Currently.

But yeah, go get your nails done. Sounds safe.",[],2020-10-10 18:31:39
"Miami, FL",I know Bill Barr refuses to release the results of his Covid-19 test but shouldn’t someone who hasn’t seen it publish a “summary” of it that baselessly claims what‘s in it and the media has to print the allegation without attribution or does that only happen when Barr does it,[],2020-10-10 18:31:36
"San Francisco, CA",Covid-19 was spreading inside the country before anyone started looking. Here’s the data to prove it. https://t.co/G3f0iKHliR,[],2020-10-10 18:31:36
"San Francisco, CA",I know Bill Barr refuses to release the results of his Covid-19 test but shouldn’t someone who hasn’t seen it publish a “summary” of it that baselessly claims what‘s in it and the media has to print the allegation without attribution or does that only happen when Barr does it,[],2020-10-10 18:31:32
"Miami Beach, Florida","#COVID19 UPDATE: New Jersey has 901  new positive cases, pushing our cumulative total to 212,877.
 
Sadly, we are reporting seven new confirmed COVID-19 deaths for a total of 14,383 lives lost.
 
Learn more: https://t.co/JW1q8awGh7 https://t.co/lCFTux9PeS","[{'text': 'COVID19', 'indices': [15, 23]}]",2020-10-10 18:31:21
"Syracuse, New York","Pool report: ""The campaign provided this statement: 'Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.'""",[],2020-10-10 18:31:20
"New York, USA","Pool report: ""The campaign provided this statement: 'Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.'""",[],2020-10-10 18:31:12
"Chicago, IL",Coronavirus in Illinois updates: statewide positivity rate ticks up to 4%   Mask up!  Hand wash! Physically distance. #COVID__19 https://t.co/13MDodZXhU,"[{'text': 'COVID__19', 'indices': [118, 128]}]",2020-10-10 18:31:11
"Los Angeles, CA",Review: A role for #quercetin in #coronavirus #disease 2019 (#COVID19) https://t.co/Z8zzHY0PPA Attn: @_atanas_ @_INPST @deNutrients @DrPalmquist @HerbalGram @NutraUSA @NutraEurope @NutraAsia #health #infection #integrative #medicine #SARSCoV2,"[{'text': 'quercetin', 'indices': [38, 48]}, {'text': 'coronavirus', 'indices': [52, 64]}, {'text': 'disease', 'indices': [65, 73]}, {'text': 'COVID19', 'indices': [80, 88]}]",2020-10-10 18:31:08
Ohlone land / San Francisco,"A mere few days after being released from the hospital for #COVID19, @realDonaldTrump jams 400 people (not 2,000 as he predicted) close together during his #DeathRally at the WH, a #coronavirus hot zone.

Criminally stupid.🤬

#TyphoidTrump #VoteHimOut #VOTE https://t.co/2bPmPViHRo","[{'text': 'COVID19', 'indices': [78, 86]}]",2020-10-10 18:31:07
"Chicago, IL","Pool report: ""The campaign provided this statement: 'Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.'""",[],2020-10-10 18:31:03
"New York, NY","Fulano don't play 🥶.
🇵🇷
+
+
+
#Friendship #goodvibes #thevibes #covidseason #prohibition #underground #housemusic #blackandwhite #bnw #style #fashion #rayban #balenciaga #socialdistancing #destiny #divinetiming https://t.co/pXGrj407zK","[{'text': 'Friendship', 'indices': [30, 41]}, {'text': 'goodvibes', 'indices': [42, 52]}, {'text': 'thevibes', 'indices': [53, 62]}, {'text': 'covidseason', 'indices': [63, 75]}, {'text': 'prohibition', 'indices': [76, 88]}, {'text': 'underground', 'indices': [89, 101]}, {'text': 'housemusic', 'indices': [102, 113]}, {'text': 'blackandwhite', 'indices': [114, 128]}, {'text': 'bnw', 'indices': [129, 133]}, {'text': 'style', 'indices': [134, 140]}, {'text': 'fashion', 'indices': [141, 149]}, {'text': 'rayban', 'indices': [150, 157]}, {'text': 'balenciaga', 'indices': [158, 169]}, {'text': 'socialdistancing', 'indices': [170, 187]}, {'text': 'destiny', 'indices': [188, 196]}, {'text': 'divinetiming', 'indices': [197, 210]}]",2020-10-10 18:31:01
New York,At least #trump has the #Taliban endorsement. 🤷🏽‍♂️ that right when you voting for trump you are literally siding with terrorists officially against #America #COVID__19 #Election2020 #election #Trump2020 #TrumpPence2020 #Trump2020Landslide #BidenHarris2020 #Biden https://t.co/SrWsBWDlHf,"[{'text': 'trump', 'indices': [9, 15]}, {'text': 'Taliban', 'indices': [24, 32]}, {'text': 'America', 'indices': [149, 157]}, {'text': 'COVID__19', 'indices': [158, 168]}, {'text': 'Election2020', 'indices': [169, 182]}, {'text': 'election', 'indices': [183, 192]}, {'text': 'Trump2020', 'indices': [193, 203]}, {'text': 'TrumpPence2020', 'indices': [204, 219]}, {'text': 'Trump2020Landslide', 'indices': [220, 239]}, {'text': 'BidenHarris2020', 'indices': [240, 256]}, {'text': 'Biden', 'indices': [257, 263]}]",2020-10-10 18:30:56
"New York, NY",@Yamiche Well at the 19th minute...he’ll start gasping for oxygen...#COVID__19 #Covita #MSNBC @realDonaldTrump @RealCandaceO,"[{'text': 'COVID__19', 'indices': [68, 78]}, {'text': 'Covita', 'indices': [79, 86]}, {'text': 'MSNBC', 'indices': [87, 93]}]",2020-10-10 18:30:53
"Miami, Florida",#TheAchiever: Director &amp; CEO Lester Sola leading #MiamiInternationalAirport @iflymia through #COVID__19 #pandemic. #ReadMore here 👉 https://t.co/gubUMURYpC from @MiamiTodayNews https://t.co/RDZc2PG8W8,"[{'text': 'TheAchiever', 'indices': [0, 12]}, {'text': 'MiamiInternationalAirport', 'indices': [53, 79]}, {'text': 'COVID__19', 'indices': [97, 107]}, {'text': 'pandemic', 'indices': [108, 117]}, {'text': 'ReadMore', 'indices': [119, 128]}]",2020-10-10 18:30:52
Los Angeles,"Kayleigh McEnany Can Confirm That the Virus She Claimed Wouldn’t Come to the U.S. Is Now in Her Body

https://t.co/mRpAgw87a4",[],2020-10-10 18:30:41
Chicago,"While some governors continue to exercise emergency powers to keep their states in lockdown, CDC reports minimal hospitalization rates for ""Influenza-Like Illnesses"" (Flu and COVID 19). No wonder they tried to kidnap the governor of Michigan!! People want their freedom back. https://t.co/CqVciBFC8o",[],2020-10-10 18:30:41
Chicago,"New COVID-19 cases in past week:

Vietnam - 5
Taiwan - 9
Yemen - 10
New Zealand - 25

White House - 34",[],2020-10-10 18:30:36
"New York, NY",I know Bill Barr refuses to release the results of his Covid-19 test but shouldn’t someone who hasn’t seen it publish a “summary” of it that baselessly claims what‘s in it and the media has to print the allegation without attribution or does that only happen when Barr does it,[],2020-10-10 18:30:35
Los Angeles,"COVID-19+ Hospitalizations
10/9/2020

Patients: 715 (+ 329 suspected)
7d avg: 701, ⬇1.5%*

ICU Patients: 187 (+ 40 suspected)
7d avg: 191, ⬇5%*

Avail ICU Beds: 941
7d avg: 980, ⬇2.2%*

* since 10/2",[],2020-10-10 18:30:33
"Los Angeles, Ca","Big Tech’s questionable #business and #privacy tactics are outlined in scathing report from #Congress.  And they’ve been slowly moving into #health. Would you trust #BigTech with your #healthdata? 
https://t.co/8Hd1KDehMi","[{'text': 'business', 'indices': [37, 46]}, {'text': 'privacy', 'indices': [51, 59]}, {'text': 'Congress', 'indices': [105, 114]}]",2020-10-10 18:30:30
"Chicago, IL","Early Hydroxychloroquine but not Chloroquine use reduces ICU admission in COVID-19 patients
https://t.co/XCNthis80G",[],2020-10-10 18:30:28
"Miami, FL","Mental health professionals are also working on the front lines of COVID-19 and deserve support, too.

https://t.co/ghQZtKX310",[],2020-10-10 18:30:27
"Los Angeles, CA",Who else thinks Pence is hiding Covid-19?,[],2020-10-10 18:30:22
"New York, USA","JabberMask customizable LED #facemask https://t.co/d5VIaHDs83 With more than 50 unique options, this fun mask is easy to use and customize to your liking. #staysafeeveryone https://t.co/5W5XlBP2H1","[{'text': 'facemask', 'indices': [28, 37]}, {'text': 'staysafeeveryone', 'indices': [155, 172]}]",2020-10-10 18:30:21
"New York, New York",The COVID-19 crisis raises compelling and unprecedented challenges for employers and employees alike. The best way to address your concerns is to contact the experienced #employment lawyers at #BrownKwonLam. We will be the strength in your corner now and in the days ahead. https://t.co/uZxnVQyvzZ,"[{'text': 'employment', 'indices': [170, 181]}, {'text': 'BrownKwonLam', 'indices': [193, 206]}]",2020-10-10 18:30:15
"400 S Oyster Bay Rd Ste 207
Hicksville, New York","While COVID-19 may still be top of mind for many, flu season is nearly upon us. If you haven't already, protect your family by ensuring both parents and children get the flu shot. Make an appointment today:

https://t.co/k3d4DpEtRo

#PediatricAssociatesOfPlainview #FluShot https://t.co/gK5yVIPg8q","[{'text': 'PediatricAssociatesOfPlainview', 'indices': [233, 264]}, {'text': 'FluShot', 'indices': [265, 273]}]",2020-10-10 18:30:10
"New York, NY","INSIDE TRUMP: Down in the polls, high on steroids, and clinging to good health while endangering everyone else’s. https://t.co/Ml3xItlXc4",[],2020-10-10 18:50:57
"Los Angeles, CA","Hundreds of people chant ""four more years"" as they closely gather at the White House on Saturday to hear Pres. Trump make his first public speech since his COVID-19 diagnosis https://t.co/S3vOwRZZ8z https://t.co/5kkOi66wGu",[],2020-10-10 18:50:56
"Chicago, ILLINOIS ","Please remember that the New York Times reported *months ago* that the official COVID-19 death toll in the United States represents an undercount of somewhere between 40,000 and 80,000. So every time you see or hear the nation's COVID-19 death toll, the number is off. By a *lot*.",[],2020-10-10 18:50:53
"New York, USA","BREAKING—White House blocked CDC from mandating masks on public transportation—order would have mandated that both passengers &amp; employees wear face coverings on planes, trains, buses &amp; subways &amp; in airports, stations. Reckless endangerment. #COVID19 #CDC 
https://t.co/I5C3XWlCIu",[],2020-10-10 18:50:51
Miami,At least 24 people in Trump's orbit have tested positive for COVID-19 https://t.co/b2YhOpCWDC,[],2020-10-10 18:50:48
"New York, USA","From balcony at WH, Trump told crowd the virus is “disappearing.” But that’s not true. Yesterday, Johns Hopkins reported 990 deaths and 57,420 new cases, a high level of spread that continues to worry health experts. Trump and top aides are still recovering from COVID-19",[],2020-10-10 18:50:48
Upstate New York,"Candace Owens is gathering people of color, the most vulnerable to COVID-19, at the White House, which has been a super-spreader hotspot. https://t.co/g7HsoSaNye",[],2020-10-10 18:50:47
"Los Angeles, CA","Reminder:

Trump is still officially a biological weapon If he really tested positive for COVID-19. https://t.co/Kk2vbjUYZb",[],2020-10-10 18:50:43
"New York, USA","Medical experts say that experimental antibody treatments such as the drug produced by Regeneron and recently given to President Trump are not a “cure” for COVID-19, The Associated Press and The Atlantic report. https://t.co/A1OSoRbNNO",[],2020-10-10 18:50:42
Los Angeles,"These “day camps” reveal that there is a threshold of acceptable risk for many parents, given proper safety protocols. With infection rates leveling off, Ferrer should allow LA public schools to reopen under some type of hybrid arrangement...

1/x
https://t.co/ybTcBpcp2G",[],2020-10-10 18:50:40
"Los Angeles, CA","From balcony at WH, Trump told crowd the virus is “disappearing.” But that’s not true. Yesterday, Johns Hopkins reported 990 deaths and 57,420 new cases, a high level of spread that continues to worry health experts. Trump and top aides are still recovering from COVID-19",[],2020-10-10 18:50:40
"Miami, FL",Do read this terrific @Olivianuzzi story about a president grappling with being sick and not wanting anyone to see it https://t.co/dF5F1YGh90,[],2020-10-10 18:50:35
"Los Angeles, Ca","Today I joined @SenatorLeahy and @SenBooker in demanding that all senators on the Judiciary committee get tested for COVID-19 ahead of the Supreme Court hearings.

This is the bare minimum to ensure the safety of members, our staff, and the Senate complex employees.",[],2020-10-10 18:50:30
📍Chicagoland Area Burbs,Covid-19 was spreading inside the country before anyone started looking. Here’s the data to prove it. https://t.co/G3f0iKHliR,[],2020-10-10 18:50:29
"New York, NY","New: @JoeBiden again tests negative for COVID-19 today, his 6th negative test since Trump announced he tested positive.

“Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected,” his campaign says.",[],2020-10-10 18:50:26
New York,"@SpamelaHader @JamesSm02988910 @stars_gospel @thebr0keb0i @KamalaHarris 4/the 1st step act only applies to the 1 in 6 incarcerated doing State/Fed time. His miracle COVID-19 treatment was developed using stem cells from an aborted fetus so who's pro what?  He won't say when he caught COVID-19, but",[],2020-10-10 18:50:24
New York (Manhattan),"Myth: ""Kids are actually stoppers of the disease and they don’t get it and transmit it themselves."" - Betsy DeVos, Trump's Secretary of Education

Fact: Kids are #COVID19 superspreaders. https://t.co/afJtS3QyJn",[],2020-10-10 18:50:24
"Los Angeles, CA",Done! #2000piecepuzzle #puzzles #puzzle #crazyworld #eurographicspuzzle #quarantinelife #quarantine #socialdistancing #washyourhands #wearyourmask #solveyourpuzzle @ Glassell Park https://t.co/WvYaicieIa,"[{'text': '2000piecepuzzle', 'indices': [6, 22]}, {'text': 'puzzles', 'indices': [23, 31]}, {'text': 'puzzle', 'indices': [32, 39]}, {'text': 'crazyworld', 'indices': [40, 51]}, {'text': 'eurographicspuzzle', 'indices': [52, 71]}, {'text': 'quarantinelife', 'indices': [72, 87]}, {'text': 'quarantine', 'indices': [88, 99]}, {'text': 'socialdistancing', 'indices': [100, 117]}, {'text': 'washyourhands', 'indices': [118, 132]}, {'text': 'wearyourmask', 'indices': [133, 146]}, {'text': 'solveyourpuzzle', 'indices': [147, 163]}]",2020-10-10 18:50:23
"San Francisco, CA","#Breaking - The Prime Minister's Office says Justin Trudeau and U.S. President Donald Trump discussed the president's bout with COVID-19 this morning.

Read more: https://t.co/RN3ojwzULC

#Trudeau #Trump #coronavirus https://t.co/1PnJirSVdO","[{'text': 'Breaking', 'indices': [0, 9]}, {'text': 'Trudeau', 'indices': [188, 196]}, {'text': 'Trump', 'indices': [197, 203]}, {'text': 'coronavirus', 'indices': [204, 216]}]",2020-10-10 18:50:18
New York,"In honor of #Trump infecting the #coronavirus #COVID19, his cult followers dress up as such. Cute idea. #HatchAct #TrumpIsANationalDisgrace #VoteHimOut2020 https://t.co/A0JGUt2zFW","[{'text': 'Trump', 'indices': [12, 18]}, {'text': 'coronavirus', 'indices': [33, 45]}, {'text': 'COVID19', 'indices': [46, 54]}, {'text': 'HatchAct', 'indices': [104, 113]}, {'text': 'TrumpIsANationalDisgrace', 'indices': [114, 139]}, {'text': 'VoteHimOut2020', 'indices': [140, 155]}]",2020-10-10 18:50:15
SouthSide Chicago ,"# of negative COVID-19 test results released since 10/2:

Trump: 0 

Biden: 6",[],2020-10-10 18:50:13
Los Angeles,Very first time being at a mall since pre-COVID. I guess now is the time for a lot of “firsts” again. #covid #pandemic #shopping #mall #indoormall #losangeles @ Beverly Center https://t.co/eyn7kSTCge,"[{'text': 'covid', 'indices': [102, 108]}, {'text': 'pandemic', 'indices': [109, 118]}, {'text': 'shopping', 'indices': [119, 128]}, {'text': 'mall', 'indices': [129, 134]}, {'text': 'indoormall', 'indices': [135, 146]}, {'text': 'losangeles', 'indices': [147, 158]}]",2020-10-10 18:50:12
"Chicago, IL","You are not alone. And it is okay to not be okay. 
 
The stress &amp; uncertainty of COVID-19 has triggered anxiety and depression for countless Americans. This #WorldMentalHealthDay, let’s work to expand mental health treatment &amp; #EndTheStigma around mental health once and for all.",[],2020-10-10 18:50:09
"Chicago, IL",BREAKING: Joe Biden has once again tested negative for COVID-19 today.,[],2020-10-10 18:50:08
"Los Angeles, CA","Trump has promised every senior a free cure to COVID-19, referring to Regeneron as a “cure.” 

The government has 300,000 doses.

#HungerGames",[],2020-10-10 18:50:03
Los Angeles,New: Biden tested negative for COVID-19 (coronavirus) today.,[],2020-10-10 18:50:03
"Chicago, IL & Denver, CO",@CAgovernor Law Expands Presumption for #COVID-19 Workers' Compensation Claims https://t.co/vW9bZ8x1lG @USEEOC @Much,"[{'text': 'COVID', 'indices': [40, 46]}]",2020-10-10 18:50:02
New York,"Pool report: ""The campaign provided this statement: 'Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.'""",[],2020-10-10 18:49:57
"New York, USA","From balcony at WH, Trump told crowd the virus is “disappearing.” But that’s not true. Yesterday, Johns Hopkins reported 990 deaths and 57,420 new cases, a high level of spread that continues to worry health experts. Trump and top aides are still recovering from COVID-19",[],2020-10-10 18:49:56
"New York, New York",Covid-19 has unmasked the true nature of Donald Trump and Trumpism | Jonathan Freedland https://t.co/EDmvSkDQr9,[],2020-10-10 18:49:53
"New York, USA",Help keep your fellow NYers safe from COVID-19 by flattening the curve. Get the COVID Alert NY app: https://t.co/RSH49O69pb,[],2020-10-10 18:49:53
Miami Beach,"In an unprecedented move, the editors of the New England Journal of Medicine have condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/xnM5X4Yi85",[],2020-10-10 18:49:49
"San Francisco, CA",New from the Biden campaign: “Vice President Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected.”,[],2020-10-10 18:49:48
"New York, USA",@MollyJongFast Pre-infected with COVID-19.,[],2020-10-10 18:49:47
New York,"From balcony at WH, Trump told crowd the virus is “disappearing.” But that’s not true. Yesterday, Johns Hopkins reported 990 deaths and 57,420 new cases, a high level of spread that continues to worry health experts. Trump and top aides are still recovering from COVID-19",[],2020-10-10 18:49:46
